X,Y,Layer,Eff_ADC,E
-49.7199,-48.3071,5,12433,405.462
-49.7199,-47.5063,5,28012,405.462
-49.7199,-46.7056,5,1523.4,405.462
-49.7199,-45.9048,5,260.26,405.462
-49.7199,-45.104,5,116.61,405.462
-49.7199,-44.3032,5,109.85,405.462
-49.0264,-48.7075,5,1311.15,405.462
-49.0264,-47.9067,5,4834.48,405.462
-49.0264,-47.1059,5,1650.75,405.462
-49.0264,-46.3052,5,245.05,405.462
-48.3329,-48.3071,5,326.17,405.462
-48.3329,-47.5063,5,824.72,405.462
-48.3329,-46.7056,5,229.84,405.462
-47.6394,-49.5083,5,109.85,405.462
-47.6394,-48.7075,5,86.19,405.462
-47.6394,-47.9067,5,167.31,405.462
-46.9459,-49.9087,5,332.93,405.462
-46.9459,-49.1079,5,185.9,405.462
-46.2524,-50.3091,5,562.77,405.462
-46.2524,-49.5083,5,130.13,405.462
-45.5589,-48.3071,5,197.73,405.462
-45.5589,-45.9048,5,180.83,405.462
-44.8654,-50.3091,5,94.64,405.462
-44.8654,-49.5083,5,185.9,405.462
-44.1719,-49.9087,5,1183.8,405.462
-43.4784,-49.5083,5,485.03,405.462
-61.6095,-50.3091,5,94.64,405.462
-59.5289,-49.9087,5,192.66,405.462
-57.4484,-47.9067,5,87.88,405.462
-57.4484,-35.8949,5,155.48,405.462
-56.7549,-36.2953,5,133.51,405.462
-56.7549,-35.4945,5,140.27,405.462
-56.0614,-51.1099,5,94.64,405.462
-53.2874,-49.5083,5,212.94,405.462
-53.2874,-48.7075,5,167.31,405.462
-53.2874,-47.9067,5,231.53,405.462
-53.2874,-44.7036,5,214.63,405.462
-52.5939,-45.9048,5,160.55,405.462
-51.2069,-47.5063,5,1650.75,405.462
-51.2069,-46.7056,5,561.08,405.462
-51.2069,-45.9048,5,263.64,405.462
-51.2069,-42.7016,5,317.72,405.462
-50.5134,-47.9067,5,3136.49,405.462
-50.5134,-47.1059,5,3688.33,405.462
-50.5134,-46.3052,5,721.63,405.462
-51.8504,-53.5989,5,228.15,405.462
-51.1569,-53.9993,5,228.15,405.462
-51.1569,-51.5969,5,305.89,405.462
-51.1569,-49.1945,5,224.77,405.462
-50.4634,-49.5949,5,197.73,405.462
-50.4634,-48.7941,5,481.65,405.462
-49.7699,-50.7961,5,94.64,405.462
-49.7699,-49.1945,5,1183.8,405.462
-49.0764,-51.1965,5,121.68,405.462
-49.0764,-49.5949,5,731.77,405.462
-48.3829,-50.7961,5,92.95,405.462
-47.6894,-50.3957,5,162.24,405.462
-46.9959,-51.5969,5,256.88,405.462
-46.9959,-50.7961,5,1650.75,405.462
-46.3024,-52.7981,5,248.43,405.462
-46.3024,-51.9973,5,224.77,405.462
-46.3024,-51.1965,5,501.93,405.462
-4.39219,-61.6067,5,192.66,405.462
-46.3024,2.00197,6,96.33,405.462
-45.6089,2.40237,6,113.23,405.462
-45.6089,3.20315,6,336.31,405.462
-60.966,-27.4,6,87.88,405.462
-60.966,-26.5992,6,109.85,405.462
-60.2725,-26.9996,6,140.27,405.462
-58.8854,-31.8044,6,141.96,405.462
-49.7199,-48.3071,6,21177.6,405.462
-49.7199,-47.5063,6,17187.3,405.462
-49.7199,-46.7056,6,1862.99,405.462
-49.7199,-45.9048,6,150.41,405.462
-49.0264,-48.7075,6,3094.04,405.462
-49.0264,-47.9067,6,2287.49,405.462
-49.0264,-47.1059,6,405.6,405.462
-49.0264,-46.3052,6,348.14,405.462
-49.0264,-41.5004,6,98.02,405.462
-49.0264,-39.0981,6,128.44,405.462
-48.3329,-49.1079,6,194.35,405.462
-48.3329,-48.3071,6,305.89,405.462
-48.3329,-47.5063,6,185.9,405.462
-48.3329,-46.7056,6,593.19,405.462
-48.3329,-45.9048,6,86.19,405.462
-47.6394,-49.5083,6,123.37,405.462
-46.9459,-49.9087,6,730.08,405.462
-46.9459,-48.3071,6,92.95,405.462
-46.9459,-47.5063,6,204.49,405.462
-46.2524,-50.3091,6,169,405.462
-42.7849,-43.5024,6,92.95,405.462
-61.6095,-50.3091,6,94.64,405.462
-58.1419,-50.7095,6,130.13,405.462
-53.2874,-47.1059,6,167.31,405.462
-52.5939,-49.1079,6,89.57,405.462
-52.5939,-48.3071,6,1141.35,405.462
-52.5939,-47.5063,6,101.4,405.462
-51.9004,-47.9067,6,939.64,405.462
-51.9004,-47.1059,6,280.54,405.462
-51.2069,-48.3071,6,1693.2,405.462
-51.2069,-47.5063,6,1438.5,405.462
-51.2069,-46.7056,6,528.97,405.462
-50.5134,-47.9067,6,8697.4,405.462
-50.5134,-47.1059,6,3730.78,405.462
-50.5134,-46.3052,6,503.62,405.462
-54.6244,-53.5989,6,263.64,405.462
-53.2374,-55.2004,6,175.76,405.462
-53.2374,-50.3957,6,184.21,405.462
-51.1569,-54.8,6,174.07,405.462
-51.1569,-51.5969,6,136.89,405.462
-51.1569,-50.7961,6,388.7,405.462
-50.4634,-50.3957,6,239.98,405.462
-50.4634,-49.5949,6,148.72,405.462
-50.4634,-48.7941,6,1226.25,405.462
-49.7699,-49.9953,6,686.14,405.462
-49.7699,-49.1945,6,1226.25,405.462
-49.0764,-49.5949,6,197.73,405.462
-47.6894,-51.1965,6,229.84,405.462
-47.6894,-50.3957,6,245.05,405.462
-46.9959,-58.804,6,207.87,405.462
-46.9959,-51.5969,6,322.79,405.462
-46.9959,-50.7961,6,1523.4,405.462
-46.3024,-51.9973,6,96.33,405.462
-46.3024,-51.1965,6,130.13,405.462
-3.69868,-61.2063,6,163.93,405.462
-6.5227,-65.2969,6,255.19,405.462
-44.9154,3.60355,7,89.57,405.462
-54.6244,-35.0075,7,92.95,405.462
-54.6244,-32.6051,7,145.34,405.462
-53.9309,-35.4079,7,221.39,405.462
-49.7199,-48.3071,7,11117,405.462
-49.7199,-47.5063,7,7805.96,405.462
-49.7199,-46.7056,7,743.6,405.462
-49.7199,-45.9048,7,236.6,405.462
-49.0264,-48.7075,7,961.61,405.462
-49.0264,-47.9067,7,2202.59,405.462
-49.0264,-47.1059,7,948.09,405.462
-49.0264,-46.3052,7,736.84,405.462
-48.3329,-49.1079,7,419.12,405.462
-48.3329,-48.3071,7,630.37,405.462
-48.3329,-47.5063,7,584.74,405.462
-48.3329,-46.7056,7,370.11,405.462
-48.3329,-45.104,7,302.51,405.462
-47.6394,-49.5083,7,174.07,405.462
-47.6394,-48.7075,7,674.31,405.462
-47.6394,-47.1059,7,725.01,405.462
-47.6394,-43.9028,7,243.36,405.462
-46.2524,-47.1059,7,91.26,405.462
-60.916,-38.6977,7,388.7,405.462
-57.4484,-36.6957,7,214.63,405.462
-56.7549,-37.0961,7,197.73,405.462
-56.7549,-36.2953,7,221.39,405.462
-53.9809,-47.5063,7,250.12,405.462
-53.9809,-40.2992,7,197.73,405.462
-53.2874,-48.7075,7,236.6,405.462
-53.2874,-47.9067,7,150.41,405.462
-53.2874,-46.3052,7,277.16,405.462
-52.5939,-49.1079,7,385.32,405.462
-52.5939,-48.3071,7,256.88,405.462
-52.5939,-47.5063,7,310.96,405.462
-52.5939,-46.7056,7,153.79,405.462
-52.5939,-44.3032,7,111.54,405.462
-51.9004,-48.7075,7,976.82,405.462
-51.9004,-47.9067,7,1353.6,405.462
-51.9004,-47.1059,7,566.15,405.462
-51.9004,-46.3052,7,243.36,405.462
-51.9004,-45.5044,7,106.47,405.462
-51.9004,-44.7036,7,96.33,405.462
-51.2069,-48.3071,7,2924.24,405.462
-51.2069,-47.5063,7,2457.29,405.462
-51.2069,-46.7056,7,436.02,405.462
-51.2069,-45.9048,7,236.6,405.462
-50.5134,-47.9067,7,16847.7,405.462
-50.5134,-47.1059,7,2584.64,405.462
-50.5134,-46.3052,7,317.72,405.462
-50.5134,-45.5044,7,224.77,405.462
-50.5134,-43.9028,7,199.42,405.462
-54.6244,-51.1965,7,89.57,405.462
-52.5439,-49.9953,7,292.37,405.462
-51.8504,-49.5949,7,219.7,405.462
-51.1569,-51.5969,7,118.3,405.462
-51.1569,-50.7961,7,356.59,405.462
-51.1569,-49.9953,7,513.76,405.462
-51.1569,-49.1945,7,775.71,405.462
-50.4634,-51.1965,7,452.92,405.462
-50.4634,-50.3957,7,358.28,405.462
-50.4634,-49.5949,7,1480.95,405.462
-50.4634,-48.7941,7,7890.86,405.462
-49.7699,-49.9953,7,167.31,405.462
-49.7699,-49.1945,7,4792.03,405.462
-49.0764,-50.3957,7,277.16,405.462
-49.0764,-49.5949,7,562.77,405.462
-48.3829,-53.9993,7,182.52,405.462
-48.3829,-52.3977,7,216.32,405.462
-48.3829,-50.7961,7,153.79,405.462
-48.3829,-49.9953,7,697.97,405.462
-47.6894,-52.7981,7,104.78,405.462
-47.6894,-51.1965,7,422.5,405.462
-47.6894,-50.3957,7,745.29,405.462
-46.9959,-51.5969,7,417.43,405.462
-46.9959,-50.7961,7,872.04,405.462
-3.69868,-60.4056,7,125.06,405.462
-1.61817,-60.0052,7,98.02,405.462
-0.924671,-60.4056,7,86.19,405.462
-61.6595,-26.9996,8,94.64,405.462
-61.6595,-26.1988,8,111.54,405.462
-60.966,-27.4,8,94.64,405.462
-60.966,-26.5992,8,356.59,405.462
-49.7199,-48.3071,8,4452.43,405.462
-49.7199,-47.5063,8,1947.89,405.462
-49.7199,-46.7056,8,174.07,405.462
-49.7199,-45.9048,8,316.03,405.462
-49.7199,-41.9008,8,343.07,405.462
-49.0264,-48.7075,8,855.14,405.462
-49.0264,-47.9067,8,733.46,405.462
-49.0264,-46.3052,8,101.4,405.462
-49.0264,-45.5044,8,358.28,405.462
-48.3329,-49.1079,8,314.34,405.462
-48.3329,-48.3071,8,189.28,405.462
-47.6394,-49.5083,8,155.48,405.462
-44.8654,-44.7036,8,155.48,405.462
-62.303,-41.9008,8,99.71,405.462
-56.7549,-51.5103,8,180.83,405.462
-55.3679,-48.3071,8,104.78,405.462
-54.6744,-47.9067,8,169,405.462
-53.9809,-47.5063,8,104.78,405.462
-53.9809,-45.9048,8,108.16,405.462
-52.5939,-48.3071,8,182.52,405.462
-52.5939,-47.5063,8,148.72,405.462
-51.9004,-48.7075,8,549.25,405.462
-51.9004,-47.9067,8,476.58,405.462
-51.9004,-47.1059,8,190.97,405.462
-51.9004,-39.0981,8,163.93,405.462
-51.2069,-48.3071,8,6617.36,405.462
-51.2069,-47.5063,8,3306.29,405.462
-51.2069,-46.7056,8,258.57,405.462
-50.5134,-47.9067,8,17144.9,405.462
-50.5134,-47.1059,8,995.41,405.462
-50.5134,-44.7036,8,98.02,405.462
-57.3984,-55.2004,8,321.1,405.462
-53.2374,-54.3996,8,299.13,405.462
-53.2374,-51.1965,8,99.71,405.462
-53.2374,-50.3957,8,287.3,405.462
-52.5439,-52.3977,8,517.14,405.462
-51.8504,-52.7981,8,94.64,405.462
-51.8504,-49.5949,8,241.67,405.462
-51.1569,-49.9953,8,390.39,405.462
-51.1569,-49.1945,8,831.48,405.462
-50.4634,-52.7981,8,182.52,405.462
-50.4634,-51.9973,8,219.7,405.462
-50.4634,-51.1965,8,98.02,405.462
-50.4634,-50.3957,8,419.12,405.462
-50.4634,-49.5949,8,1523.4,405.462
-50.4634,-48.7941,8,17314.7,405.462
-49.7699,-51.5969,8,98.02,405.462
-49.7699,-49.9953,8,290.68,405.462
-49.7699,-49.1945,8,3645.88,405.462
-49.0764,-49.5949,8,103.09,405.462
-48.3829,-52.3977,8,160.55,405.462
-48.3829,-50.7961,8,559.39,405.462
-48.3829,-49.9953,8,167.31,405.462
-47.6894,-64.0091,8,163.93,405.462
-47.6894,-51.9973,8,147.03,405.462
-47.6894,-51.1965,8,390.39,405.462
-46.9959,-52.3977,8,169,405.462
-46.9959,-51.5969,8,483.34,405.462
-46.9959,-50.7961,8,547.56,405.462
-46.3024,-51.1965,8,119.99,405.462
-2.31168,-61.2063,8,99.71,405.462
-0.924671,-60.4056,8,163.93,405.462
-59.001,-55.0002,8,192,405.462
-58.0919,-30.6032,9,297.44,405.462
-70.675,-36.2087,9,106.47,405.462
-49.7199,-48.3071,9,1820.54,405.462
-49.7199,-47.5063,9,703.04,405.462
-49.7199,-46.7056,9,473.2,405.462
-49.0264,-48.7075,9,774.02,405.462
-49.0264,-47.9067,9,660.79,405.462
-49.0264,-47.1059,9,256.88,405.462
-49.0264,-46.3052,9,131.82,405.462
-48.3329,-49.1079,9,91.26,405.462
-48.3329,-48.3071,9,1268.7,405.462
-48.3329,-47.5063,9,228.15,405.462
-48.3329,-46.7056,9,332.93,405.462
-48.3329,-41.1,9,87.88,405.462
-47.6394,-47.9067,9,167.31,405.462
-46.9459,-49.1079,9,98.02,405.462
-46.9459,-47.5063,9,104.78,405.462
-44.8654,-49.5083,9,155.48,405.462
-44.8654,-48.7075,9,152.1,405.462
-44.1719,-50.7095,9,131.82,405.462
-64.3835,-47.9067,9,108.16,405.462
-58.1419,-47.5063,9,167.31,405.462
-55.3679,-49.1079,9,157.17,405.462
-53.9809,-48.3071,9,103.09,405.462
-53.2874,-49.5083,9,216.32,405.462
-53.2874,-48.7075,9,336.31,405.462
-53.2874,-47.9067,9,157.17,405.462
-53.2874,-47.1059,9,248.43,405.462
-52.5939,-49.1079,9,481.65,405.462
-52.5939,-48.3071,9,297.44,405.462
-52.5939,-47.5063,9,468.13,405.462
-52.5939,-45.9048,9,114.92,405.462
-51.9004,-48.7075,9,3858.13,405.462
-51.9004,-47.9067,9,1820.54,405.462
-51.9004,-47.1059,9,309.27,405.462
-51.9004,-46.3052,9,253.5,405.462
-51.9004,-44.7036,9,135.2,405.462
-51.2069,-48.3071,9,11796.2,405.462
-51.2069,-47.5063,9,2329.94,405.462
-51.2069,-46.7056,9,501.93,405.462
-51.2069,-45.9048,9,317.72,405.462
-50.5134,-47.9067,9,5301.42,405.462
-50.5134,-47.1059,9,1183.8,405.462
-50.5134,-46.3052,9,436.02,405.462
-26.7843,-55.2004,9,87.88,405.462
-52.5439,-51.5969,9,125.06,405.462
-52.5439,-50.7961,9,400.53,405.462
-52.5439,-49.9953,9,145.34,405.462
-51.8504,-51.9973,9,268.71,405.462
-51.8504,-50.3957,9,253.5,405.462
-51.8504,-49.5949,9,1098.9,405.462
-51.1569,-55.6008,9,116.61,405.462
-51.1569,-51.5969,9,400.53,405.462
-51.1569,-50.7961,9,414.05,405.462
-51.1569,-49.9953,9,2372.39,405.462
-51.1569,-49.1945,9,5131.62,405.462
-50.4634,-51.1965,9,219.7,405.462
-50.4634,-50.3957,9,924.43,405.462
-50.4634,-49.5949,9,3900.58,405.462
-50.4634,-48.7941,9,13027.3,405.462
-49.7699,-51.5969,9,366.73,405.462
-49.7699,-49.9953,9,1438.5,405.462
-49.7699,-49.1945,9,5556.12,405.462
-49.0764,-51.9973,9,135.2,405.462
-49.0764,-49.5949,9,752.05,405.462
-48.3829,-51.5969,9,87.88,405.462
-48.3829,-50.7961,9,390.39,405.462
-48.3829,-49.9953,9,145.34,405.462
-47.6894,-52.7981,9,114.92,405.462
-47.6894,-51.9973,9,103.09,405.462
-47.6894,-51.1965,9,126.75,405.462
-46.9959,-55.6008,9,150.41,405.462
-46.9959,-53.1985,9,92.95,405.462
-46.9959,-51.5969,9,145.34,405.462
-46.9959,-50.7961,9,179.14,405.462
-44.9154,-55.2004,9,163.93,405.462
-49.7199,-48.3071,10,1056.45,405.462
-49.7199,-47.5063,10,1396.05,405.462
-49.7199,-46.7056,10,334.62,405.462
-49.0264,-48.7075,10,231.53,405.462
-49.0264,-47.9067,10,116.61,405.462
-49.0264,-47.1059,10,226.46,405.462
-48.3329,-49.1079,10,184.21,405.462
-48.3329,-48.3071,10,148.72,405.462
-48.3329,-46.7056,10,148.72,405.462
-48.3329,-41.9008,10,135.2,405.462
-47.6394,-49.5083,10,108.16,405.462
-47.6394,-48.7075,10,92.95,405.462
-47.6394,-47.9067,10,114.92,405.462
-47.6394,-47.1059,10,204.49,405.462
-46.9459,-48.3071,10,96.33,405.462
-59.5289,-49.1079,10,196.04,405.462
-56.7549,-48.3071,10,89.57,405.462
-54.6744,-50.3091,10,133.51,405.462
-54.6744,-49.5083,10,267.02,405.462
-54.6744,-42.3012,10,175.76,405.462
-53.9809,-49.9087,10,157.17,405.462
-53.2874,-49.5083,10,219.7,405.462
-53.2874,-47.9067,10,359.97,405.462
-53.2874,-47.1059,10,138.58,405.462
-52.5939,-49.1079,10,317.72,405.462
-52.5939,-48.3071,10,2499.74,405.462
-52.5939,-47.5063,10,387.01,405.462
-51.9004,-48.7075,10,1862.99,405.462
-51.9004,-47.9067,10,1268.7,405.462
-51.9004,-47.1059,10,224.77,405.462
-51.9004,-41.5004,10,118.3,405.462
-51.2069,-48.3071,10,11244.4,405.462
-51.2069,-47.5063,10,752.05,405.462
-51.2069,-45.9048,10,94.64,405.462
-51.2069,-45.104,10,106.47,405.462
-50.5134,-47.9067,10,2372.39,405.462
-50.5134,-47.1059,10,219.7,405.462
-50.5134,-46.3052,10,528.97,405.462
-53.9309,-51.5969,10,135.2,405.462
-53.2374,-51.9973,10,290.68,405.462
-52.5439,-50.7961,10,545.87,405.462
-52.5439,-49.9953,10,140.27,405.462
-51.8504,-62.4075,10,147.03,405.462
-51.8504,-50.3957,10,527.28,405.462
-51.8504,-49.5949,10,1862.99,405.462
-51.1569,-62.8079,10,261.95,405.462
-51.1569,-51.5969,10,192.66,405.462
-51.1569,-49.9953,10,1183.8,405.462
-51.1569,-49.1945,10,4834.48,405.462
-50.4634,-51.1965,10,192.66,405.462
-50.4634,-50.3957,10,943.02,405.462
-50.4634,-49.5949,10,5301.42,405.462
-50.4634,-48.7941,10,12857.5,405.462
-49.7699,-50.7961,10,256.88,405.462
-49.7699,-49.9953,10,488.41,405.462
-49.7699,-49.1945,10,1523.4,405.462
-49.0764,-51.1965,10,101.4,405.462
-49.0764,-50.3957,10,180.83,405.462
-49.0764,-49.5949,10,309.27,405.462
-48.3829,-53.1985,10,130.13,405.462
-48.3829,-50.7961,10,209.56,405.462
-47.6894,-51.9973,10,103.09,405.462
-47.6894,-51.1965,10,239.98,405.462
-47.6894,-50.3957,10,182.52,405.462
-46.9959,-51.5969,10,243.36,405.462
-46.3024,-53.5989,10,143.65,405.462
-42.1414,-55.2004,10,162.24,405.462
-49.0764,-37.4099,11,104.78,405.462
-67.2075,-37.4099,11,199.42,405.462
-49.7199,-48.3071,11,491.79,405.462
-49.7199,-47.5063,11,392.08,405.462
-49.7199,-46.7056,11,103.09,405.462
-49.7199,-45.9048,11,96.33,405.462
-49.7199,-45.104,11,121.68,405.462
-49.0264,-47.9067,11,194.35,405.462
-49.0264,-47.1059,11,238.29,405.462
-49.0264,-46.3052,11,89.57,405.462
-49.0264,-45.5044,11,287.3,405.462
-48.3329,-49.1079,11,444.47,405.462
-48.3329,-47.5063,11,221.39,405.462
-48.3329,-44.3032,11,121.68,405.462
-47.6394,-49.5083,11,101.4,405.462
-46.9459,-47.5063,11,89.57,405.462
-46.2524,-40.6996,11,202.8,405.462
-45.5589,-45.104,11,133.51,405.462
-58.1419,-47.5063,11,113.23,405.462
-57.4484,-45.5044,11,135.2,405.462
-56.7549,-49.9087,11,143.65,405.462
-56.7549,-49.1079,11,99.71,405.462
-56.0614,-49.5083,11,89.57,405.462
-56.0614,-43.102,11,177.45,405.462
-55.3679,-48.3071,11,141.96,405.462
-55.3679,-47.5063,11,125.06,405.462
-55.3679,-45.9048,11,226.46,405.462
-54.6744,-48.7075,11,140.27,405.462
-54.6744,-47.9067,11,187.59,405.462
-53.2874,-49.5083,11,157.17,405.462
-53.2874,-48.7075,11,400.53,405.462
-53.2874,-47.9067,11,224.77,405.462
-53.2874,-47.1059,11,594.88,405.462
-52.5939,-49.1079,11,845,405.462
-52.5939,-48.3071,11,948.09,405.462
-52.5939,-46.7056,11,265.33,405.462
-51.9004,-48.7075,11,5556.12,405.462
-51.9004,-47.9067,11,834.86,405.462
-51.9004,-47.1059,11,157.17,405.462
-51.9004,-43.9028,11,101.4,405.462
-51.2069,-48.3071,11,5853.27,405.462
-51.2069,-47.5063,11,615.16,405.462
-51.2069,-46.7056,11,189.28,405.462
-50.5134,-47.9067,11,985.27,405.462
-50.5134,-47.1059,11,444.47,405.462
-50.5134,-46.3052,11,87.88,405.462
-50.5134,-45.5044,11,175.76,405.462
-56.7049,-52.3977,11,131.82,405.462
-53.9309,-51.5969,11,246.74,405.462
-53.2374,-52.7981,11,126.75,405.462
-53.2374,-51.1965,11,131.82,405.462
-53.2374,-50.3957,11,277.16,405.462
-52.5439,-52.3977,11,160.55,405.462
-52.5439,-49.9953,11,410.67,405.462
-51.8504,-51.9973,11,229.84,405.462
-51.8504,-50.3957,11,415.74,405.462
-51.8504,-49.5949,11,1608.3,405.462
-51.1569,-51.5969,11,229.84,405.462
-51.1569,-50.7961,11,670.93,405.462
-51.1569,-49.9953,11,3348.74,405.462
-51.1569,-49.1945,11,10904.8,405.462
-50.4634,-51.1965,11,152.1,405.462
-50.4634,-50.3957,11,1820.54,405.462
-50.4634,-49.5949,11,4409.98,405.462
-50.4634,-48.7941,11,5428.77,405.462
-49.7699,-51.5969,11,189.28,405.462
-49.7699,-50.7961,11,135.2,405.462
-49.7699,-49.9953,11,790.92,405.462
-49.7699,-49.1945,11,4367.53,405.462
-49.0764,-51.1965,11,402.22,405.462
-49.0764,-50.3957,11,510.38,405.462
-49.0764,-49.5949,11,694.59,405.462
-48.3829,-54.8,11,231.53,405.462
-48.3829,-52.3977,11,131.82,405.462
-48.3829,-50.7961,11,189.28,405.462
-47.6894,-51.9973,11,623.61,405.462
-47.6894,-51.1965,11,508.69,405.462
-46.9959,-51.5969,11,147.03,405.462
-45.6089,-52.3977,11,94.64,405.462
-42.1414,-60.806,11,177.45,405.462
-42.1414,-59.2044,11,138.58,405.462
1.89934,-69.3008,11,104.78,405.462
-49.7699,-37.0095,12,86.19,405.462
-61.6595,-30.2028,12,165.62,405.462
