X,Y,Layer,Eff_ADC,E
-67.2575,-10.0965,6,973.44,400.179
-47.6894,-21.3941,6,121.68,400.179
-76.7854,-3.60355,6,243,400.179
-95.56,-7.2937,6,144,400.179
-70.675,-5.60552,7,103.09,400.179
-69.288,-8.00789,7,226.46,400.179
-68.5945,-8.40828,7,855.14,400.179
-68.5945,-7.60749,7,109.85,400.179
-67.901,-8.80868,7,703.04,400.179
-67.901,-8.00789,7,1098.9,400.179
-67.901,-6.40631,7,133.51,400.179
-67.2075,-9.20907,7,557.7,400.179
-66.514,-8.80868,7,344.76,400.179
-66.514,-8.00789,7,219.7,400.179
-65.8205,-8.40828,7,334.62,400.179
-64.4335,-7.60749,7,148.72,400.179
-64.4335,-6.8067,7,229.84,400.179
-66.464,-10.4969,7,219.7,400.179
-66.464,-9.69607,7,141.96,400.179
-65.7705,-9.29567,7,101.4,400.179
-65.077,-9.69607,7,141.96,400.179
-61.6095,-11.698,7,121.68,400.179
-72.112,-8.89528,7,270.4,400.179
-71.4185,-14.1004,7,236.6,400.179
-71.4185,-12.4988,7,212.94,400.179
-71.4185,-9.29567,7,113.23,400.179
-71.4185,-8.49488,7,422.5,400.179
-70.725,-16.9032,7,98.02,400.179
-70.725,-10.4969,7,130.13,400.179
-70.0315,-10.8972,7,341.38,400.179
-70.0315,-10.0965,7,479.96,400.179
-70.0315,-9.29567,7,743.6,400.179
-70.0315,-8.49488,7,277.16,400.179
-69.338,-12.8992,7,91.26,400.179
-69.338,-11.2976,7,436.02,400.179
-69.338,-10.4969,7,3009.14,400.179
-69.338,-9.69607,7,5131.62,400.179
-69.338,-8.89528,7,936.26,400.179
-68.6445,-14.1004,7,143.65,400.179
-68.6445,-13.2996,7,91.26,400.179
-68.6445,-11.698,7,216.32,400.179
-68.6445,-10.8972,7,2245.04,400.179
-68.6445,-10.0965,7,31068.4,400.179
-68.6445,-9.29567,7,6107.97,400.179
-67.951,-12.8992,7,285.61,400.179
-67.951,-12.0984,7,564.46,400.179
-67.951,-11.2976,7,1056.45,400.179
-67.951,-10.4969,7,2584.64,400.179
-67.951,-9.69607,7,5895.72,400.179
-67.2575,-14.1004,7,103.09,400.179
-67.2575,-13.2996,7,194.35,400.179
-67.2575,-10.8972,7,346.45,400.179
-67.2575,-10.0965,7,872.04,400.179
-48.3829,-0.800789,8,184.21,400.179
-69.288,-4.80473,8,503.62,400.179
-68.5945,-8.40828,8,334.62,400.179
-68.5945,-7.60749,8,380.25,400.179
-67.901,-8.80868,8,640.51,400.179
-67.901,-8.00789,8,89.57,400.179
-67.901,-4.80473,8,113.23,400.179
-67.2075,-9.20907,8,109.85,400.179
-67.2075,-8.40828,8,103.09,400.179
-66.514,-8.80868,8,91.26,400.179
-66.464,-9.69607,8,192.66,400.179
-73.499,-10.4969,8,206.18,400.179
-72.8055,-10.8972,8,116.61,400.179
-72.8055,-10.0965,8,185.9,400.179
-71.4185,-11.698,8,223.08,400.179
-71.4185,-9.29567,8,96.33,400.179
-70.725,-12.8992,8,273.78,400.179
-70.725,-12.0984,8,630.37,400.179
-70.725,-10.4969,8,466.44,400.179
-70.725,-8.89528,8,140.27,400.179
-70.0315,-12.4988,8,326.17,400.179
-70.0315,-11.698,8,169,400.179
-70.0315,-10.8972,8,437.71,400.179
-70.0315,-10.0965,8,297.44,400.179
-70.0315,-9.29567,8,665.86,400.179
-70.0315,-8.49488,8,214.63,400.179
-69.338,-11.2976,8,407.29,400.179
-69.338,-10.4969,8,4834.48,400.179
-69.338,-9.69607,8,10268,400.179
-69.338,-8.89528,8,1480.95,400.179
-68.6445,-13.2996,8,194.35,400.179
-68.6445,-11.698,8,341.38,400.179
-68.6445,-10.8972,8,2245.04,400.179
-68.6445,-10.0965,8,36204.8,400.179
-68.6445,-9.29567,8,5046.72,400.179
-67.951,-11.2976,8,229.84,400.179
-67.951,-10.4969,8,1650.75,400.179
-67.951,-9.69607,8,2245.04,400.179
-67.2575,-11.698,8,106.47,400.179
-67.2575,-10.8972,8,177.45,400.179
-67.2575,-10.0965,8,125.06,400.179
-79.9061,-5.40532,8,96,400.179
-51.8504,2.80276,9,96.33,400.179
-72.062,-5.60552,9,111.54,400.179
-69.9815,-6.8067,9,125.06,400.179
-69.288,-8.00789,9,121.68,400.179
-69.288,-4.00394,9,493.48,400.179
-68.5945,-8.40828,9,451.23,400.179
-68.5945,-7.60749,9,113.23,400.179
-68.5945,-6.8067,9,234.91,400.179
-68.5945,-5.20513,9,358.28,400.179
-67.901,-8.80868,9,500.24,400.179
-67.901,-8.00789,9,278.85,400.179
-67.2075,-9.20907,9,216.32,400.179
-67.2075,-8.40828,9,140.27,400.179
-67.2075,-6.8067,9,140.27,400.179
-65.8205,-8.40828,9,91.26,400.179
-65.8205,-6.00592,9,135.2,400.179
-64.4335,2.80276,9,111.54,400.179
-66.464,-9.69607,9,135.2,400.179
-65.7705,-11.698,9,285.61,400.179
-79.047,-13.7,9,165.62,400.179
-77.66,-6.49291,9,152.1,400.179
-76.273,-12.8992,9,253.5,400.179
-72.8055,-11.698,9,96.33,400.179
-72.112,-11.2976,9,241.67,400.179
-72.112,-10.4969,9,630.37,400.179
-72.112,-8.89528,9,196.04,400.179
-71.4185,-12.4988,9,114.92,400.179
-71.4185,-10.0965,9,626.99,400.179
-71.4185,-7.6941,9,361.66,400.179
-70.725,-19.3055,9,197.73,400.179
-70.725,-12.0984,9,316.03,400.179
-70.725,-11.2976,9,241.67,400.179
-70.725,-10.4969,9,826.41,400.179
-70.725,-9.69607,9,946.4,400.179
-70.725,-8.89528,9,851.76,400.179
-70.725,-8.09449,9,229.84,400.179
-70.0315,-14.9012,9,121.68,400.179
-70.0315,-12.4988,9,180.83,400.179
-70.0315,-11.698,9,429.26,400.179
-70.0315,-10.8972,9,2669.54,400.179
-70.0315,-10.0965,9,5938.17,400.179
-70.0315,-9.29567,9,4027.93,400.179
-70.0315,-8.49488,9,1438.5,400.179
-69.338,-16.1024,9,86.19,400.179
-69.338,-13.7,9,87.88,400.179
-69.338,-12.0984,9,121.68,400.179
-69.338,-11.2976,9,1226.25,400.179
-69.338,-10.4969,9,15616.7,400.179
-69.338,-9.69607,9,23385,400.179
-69.338,-8.89528,9,2924.24,400.179
-68.6445,-13.2996,9,119.99,400.179
-68.6445,-12.4988,9,491.79,400.179
-68.6445,-11.698,9,564.46,400.179
-68.6445,-10.8972,9,2542.19,400.179
-68.6445,-10.0965,9,7423.91,400.179
-68.6445,-9.29567,9,4664.68,400.179
-67.951,-16.1024,9,327.86,400.179
-67.951,-12.0984,9,202.8,400.179
-67.951,-11.2976,9,432.64,400.179
-67.951,-10.4969,9,1141.35,400.179
-67.951,-9.69607,9,1098.9,400.179
-67.2575,-13.2996,9,496.86,400.179
-67.2575,-11.698,9,126.75,400.179
-67.2575,-10.8972,9,128.44,400.179
-67.2575,-10.0965,9,838.24,400.179
-77.8256,-3.00296,9,192,400.179
-76.7854,-4.80473,9,116,400.179
-74.1425,-4.40434,10,167.31,400.179
-73.449,-4.80473,10,138.58,400.179
-69.9815,-7.60749,10,251.81,400.179
-69.9815,-6.00592,10,147.03,400.179
-69.288,-8.00789,10,214.63,400.179
-68.5945,-8.40828,10,589.81,400.179
-67.901,-8.00789,10,437.71,400.179
-67.901,-6.40631,10,214.63,400.179
-67.2075,-8.40828,10,101.4,400.179
-67.2075,-5.20513,10,114.92,400.179
-66.514,-8.80868,10,216.32,400.179
-66.464,-12.8992,10,109.85,400.179
-66.464,-10.4969,10,260.26,400.179
-64.3835,-11.698,10,108.16,400.179
-63.69,-15.3016,10,150.41,400.179
-63.69,-9.69607,10,214.63,400.179
-80.4341,-8.09449,10,87.88,400.179
-76.9665,-10.0965,10,119.99,400.179
-76.9665,-6.09252,10,103.09,400.179
-76.273,-19.3055,10,108.16,400.179
-72.8055,-13.2996,10,131.82,400.179
-72.112,-13.7,10,544.18,400.179
-72.112,-11.2976,10,160.55,400.179
-72.112,-10.4969,10,91.26,400.179
-72.112,-9.69607,10,392.08,400.179
-71.4185,-12.4988,10,147.03,400.179
-71.4185,-10.0965,10,211.25,400.179
-71.4185,-9.29567,10,270.4,400.179
-71.4185,-7.6941,10,267.02,400.179
-70.725,-12.0984,10,111.54,400.179
-70.725,-11.2976,10,300.82,400.179
-70.725,-10.4969,10,378.56,400.179
-70.725,-9.69607,10,1608.3,400.179
-70.725,-8.89528,10,415.74,400.179
-70.725,-8.09449,10,321.1,400.179
-70.0315,-14.1004,10,99.71,400.179
-70.0315,-12.4988,10,145.34,400.179
-70.0315,-11.698,10,755.43,400.179
-70.0315,-10.8972,10,3603.43,400.179
-70.0315,-10.0965,10,9037,400.179
-70.0315,-9.29567,10,2839.34,400.179
-70.0315,-8.49488,10,713.18,400.179
-69.338,-13.7,10,206.18,400.179
-69.338,-12.0984,10,209.56,400.179
-69.338,-11.2976,10,654.03,400.179
-69.338,-10.4969,10,17569.4,400.179
-69.338,-9.69607,10,24149.1,400.179
-69.338,-8.89528,10,1480.95,400.179
-68.6445,-18.1043,10,103.09,400.179
-68.6445,-11.698,10,270.4,400.179
-68.6445,-10.8972,10,1650.75,400.179
-68.6445,-10.0965,10,2075.24,400.179
-68.6445,-9.29567,10,1778.1,400.179
-67.951,-13.7,10,282.23,400.179
-67.951,-11.2976,10,131.82,400.179
-67.951,-10.4969,10,701.35,400.179
-67.951,-9.69607,10,726.7,400.179
-67.2575,-10.8972,10,275.47,400.179
-74.1425,-5.20513,11,275.47,400.179
-72.062,-6.40631,11,277.16,400.179
-69.9815,-7.60749,11,234.91,400.179
-69.9815,-6.8067,11,89.57,400.179
-69.288,-8.00789,11,606.71,400.179
-68.5945,-8.40828,11,424.19,400.179
-68.5945,-6.8067,11,513.76,400.179
-67.901,-8.80868,11,128.44,400.179
-67.901,-8.00789,11,125.06,400.179
-67.901,-4.00394,11,153.79,400.179
-62.353,0.800789,11,101.4,400.179
-65.7705,-10.0965,11,385.32,400.179
-63.69,-11.2976,11,106.47,400.179
-63.69,-9.69607,11,86.19,400.179
-54.6744,-9.29567,11,184.21,400.179
-79.047,-8.89528,11,147.03,400.179
-76.273,-11.2976,11,130.13,400.179
-74.886,-6.49291,11,86.19,400.179
-74.1925,-10.8972,11,128.44,400.179
-73.499,-20.9071,11,180.83,400.179
-73.499,-11.2976,11,300.82,400.179
-73.499,-10.4969,11,170.69,400.179
-73.499,-9.69607,11,1438.5,400.179
-72.8055,-11.698,11,209.56,400.179
-72.8055,-10.0965,11,167.31,400.179
-72.8055,-7.6941,11,87.88,400.179
-72.112,-16.1024,11,98.02,400.179
-72.112,-12.0984,11,111.54,400.179
-72.112,-11.2976,11,177.45,400.179
-72.112,-9.69607,11,118.3,400.179
-71.4185,-11.698,11,94.64,400.179
-71.4185,-10.8972,11,312.65,400.179
-71.4185,-10.0965,11,1226.25,400.179
-71.4185,-9.29567,11,657.41,400.179
-71.4185,-8.49488,11,170.69,400.179
-70.725,-12.0984,11,119.99,400.179
-70.725,-11.2976,11,1311.15,400.179
-70.725,-10.4969,11,2754.44,400.179
-70.725,-9.69607,11,2117.69,400.179
-70.725,-8.89528,11,1141.35,400.179
-70.725,-8.09449,11,444.47,400.179
-70.0315,-11.698,11,1650.75,400.179
-70.0315,-10.8972,11,5556.12,400.179
-70.0315,-10.0965,11,23597.3,400.179
-70.0315,-9.29567,11,4197.73,400.179
-70.0315,-8.49488,11,782.47,400.179
-69.338,-12.0984,11,501.93,400.179
-69.338,-11.2976,11,1438.5,400.179
-69.338,-10.4969,11,6617.36,400.179
-69.338,-9.69607,11,7593.71,400.179
-69.338,-8.89528,11,1027.52,400.179
-68.6445,-11.698,11,241.67,400.179
-68.6445,-10.8972,11,1014,400.179
-68.6445,-10.0965,11,2414.84,400.179
-68.6445,-9.29567,11,2754.44,400.179
-67.951,-11.2976,11,199.42,400.179
-67.951,-10.4969,11,760.5,400.179
-67.951,-9.69607,11,752.05,400.179
-67.2575,-15.702,11,126.75,400.179
-67.2575,-14.9012,11,147.03,400.179
-67.2575,-10.8972,11,136.89,400.179
-67.2575,-10.0965,11,359.97,400.179
-74.836,-31.404,11,145.34,400.179
-71.3685,-6.00592,12,143.65,400.179
-71.3685,-5.20513,12,92.95,400.179
-70.675,-6.40631,12,87.88,400.179
-70.675,-4.00394,12,111.54,400.179
-70.675,1.60158,12,86.19,400.179
-69.9815,-6.8067,12,114.92,400.179
-69.9815,-1.20118,12,130.13,400.179
-68.5945,-8.40828,12,327.86,400.179
-67.2075,-9.20907,12,91.26,400.179
-67.2075,-8.40828,12,91.26,400.179
-67.2075,-5.20513,12,133.51,400.179
-66.514,-5.60552,12,119.99,400.179
-64.4335,-6.00592,12,86.19,400.179
-63.74,-5.60552,12,87.88,400.179
-59.579,-3.20315,12,108.16,400.179
-65.077,-12.8992,12,109.85,400.179
-79.7405,-16.5028,12,292.37,400.179
-76.9665,-8.49488,12,123.37,400.179
-76.273,-11.2976,12,89.57,400.179
-76.273,-6.49291,12,425.88,400.179
-75.5795,-15.702,12,285.61,400.179
-74.886,-11.2976,12,245.05,400.179
-74.886,-6.49291,12,177.45,400.179
-74.1925,-7.6941,12,121.68,400.179
-73.499,-11.2976,12,119.99,400.179
-73.499,-8.09449,12,167.31,400.179
-73.499,-7.2937,12,135.2,400.179
-72.8055,-17.3036,12,121.68,400.179
-72.8055,-11.698,12,256.88,400.179
-72.8055,-10.8972,12,187.59,400.179
-72.8055,-10.0965,12,111.54,400.179
-72.8055,-8.49488,12,143.65,400.179
-72.8055,-7.6941,12,104.78,400.179
-72.8055,-6.89331,12,170.69,400.179
-72.112,-14.5008,12,126.75,400.179
-72.112,-11.2976,12,189.28,400.179
-72.112,-10.4969,12,216.32,400.179
-72.112,-9.69607,12,157.17,400.179
-71.4185,-11.698,12,498.55,400.179
-71.4185,-10.8972,12,451.23,400.179
-71.4185,-10.0965,12,660.79,400.179
-71.4185,-9.29567,12,598.26,400.179
-71.4185,-8.49488,12,130.13,400.179
-70.725,-19.3055,12,101.4,400.179
-70.725,-12.8992,12,351.52,400.179
-70.725,-12.0984,12,108.16,400.179
-70.725,-11.2976,12,806.13,400.179
-70.725,-10.4969,12,3900.58,400.179
-70.725,-9.69607,12,4367.53,400.179
-70.725,-8.89528,12,1141.35,400.179
-70.0315,-17.3036,12,140.27,400.179
-70.0315,-11.698,12,523.9,400.179
-70.0315,-10.8972,12,3900.58,400.179
-70.0315,-10.0965,12,21177.6,400.179
-70.0315,-9.29567,12,3348.74,400.179
-70.0315,-8.49488,12,116.61,400.179
-69.338,-18.5047,12,172.38,400.179
-69.338,-12.0984,12,256.88,400.179
-69.338,-11.2976,12,522.21,400.179
-69.338,-10.4969,12,4197.73,400.179
-69.338,-9.69607,12,1268.7,400.179
-69.338,-8.89528,12,278.85,400.179
-68.6445,-12.4988,12,265.33,400.179
-68.6445,-11.698,12,387.01,400.179
-68.6445,-10.8972,12,277.16,400.179
-68.6445,-10.0965,12,359.97,400.179
-68.6445,-9.29567,12,559.39,400.179
-67.951,-12.8992,12,126.75,400.179
-67.951,-11.2976,12,403.91,400.179
-67.951,-10.4969,12,177.45,400.179
-67.951,-9.69607,12,125.06,400.179
-96.6502,-27.1998,12,151.9,400.179
-72.062,-6.40631,13,287.3,400.179
-72.062,3.20315,13,89.57,400.179
-71.3685,-5.20513,13,157.17,400.179
-71.3685,-4.40434,13,140.27,400.179
-71.3685,-3.60355,13,245.05,400.179
-70.675,-7.2071,13,153.79,400.179
-69.9815,-6.8067,13,113.23,400.179
-69.288,-4.00394,13,118.3,400.179
-69.288,-3.20315,13,111.54,400.179
-68.5945,-7.60749,13,116.61,400.179
-68.5945,-6.00592,13,349.83,400.179
-67.901,-5.60552,13,109.85,400.179
-67.2075,-7.60749,13,86.19,400.179
-66.514,-8.00789,13,113.23,400.179
-65.8205,-7.60749,13,338,400.179
-65.127,-7.2071,13,295.75,400.179
-63.74,-4.00394,13,194.35,400.179
-66.464,-14.5008,13,236.6,400.179
-65.7705,-11.698,13,103.09,400.179
-65.077,-12.8992,13,223.08,400.179
-64.3835,-11.698,13,907.53,400.179
-64.3835,-10.0965,13,214.63,400.179
-64.3835,-9.29567,13,204.49,400.179
-79.047,-21.7079,13,96.33,400.179
-78.3535,-13.2996,13,103.09,400.179
-77.66,-8.89528,13,98.02,400.179
-77.66,-6.49291,13,163.93,400.179
-76.273,-15.3016,13,199.42,400.179
-75.5795,-12.4988,13,108.16,400.179
-74.1925,-10.8972,13,282.23,400.179
-74.1925,-6.89331,13,136.89,400.179
-72.8055,-10.0965,13,295.75,400.179
-72.8055,-9.29567,13,185.9,400.179
-72.8055,-6.89331,13,194.35,400.179
-72.112,-12.0984,13,229.84,400.179
-72.112,-11.2976,13,121.68,400.179
-72.112,-10.4969,13,699.66,400.179
-72.112,-9.69607,13,1141.35,400.179
-72.112,-8.89528,13,228.15,400.179
-72.112,-8.09449,13,169,400.179
-71.4185,-11.698,13,929.5,400.179
-71.4185,-10.8972,13,1438.5,400.179
-71.4185,-10.0965,13,2032.79,400.179
-71.4185,-9.29567,13,1438.5,400.179
-71.4185,-8.49488,13,812.89,400.179
-71.4185,-7.6941,13,339.69,400.179
-70.725,-13.7,13,114.92,400.179
-70.725,-12.0984,13,255.19,400.179
-70.725,-11.2976,13,1820.54,400.179
-70.725,-10.4969,13,11286.8,400.179
-70.725,-9.69607,13,7593.71,400.179
-70.725,-8.89528,13,1311.15,400.179
-70.725,-8.09449,13,260.26,400.179
-70.0315,-12.4988,13,123.37,400.179
-70.0315,-11.698,13,1183.8,400.179
-70.0315,-10.8972,13,1990.34,400.179
-70.0315,-10.0965,13,7041.86,400.179
-70.0315,-9.29567,13,2796.89,400.179
-70.0315,-8.49488,13,772.33,400.179
-69.338,-12.0984,13,615.16,400.179
-69.338,-11.2976,13,479.96,400.179
-69.338,-10.4969,13,1438.5,400.179
-69.338,-9.69607,13,1862.99,400.179
-69.338,-8.89528,13,576.29,400.179
-68.6445,-13.2996,13,130.13,400.179
-68.6445,-10.8972,13,140.27,400.179
-68.6445,-10.0965,13,170.69,400.179
-68.6445,-9.29567,13,268.71,400.179
-67.951,-10.4969,13,177.45,400.179
-67.951,-9.69607,13,86.19,400.179
-73.449,-5.60552,14,114.92,400.179
-72.062,0,14,126.75,400.179
-70.675,-3.20315,14,103.09,400.179
-69.9815,-7.60749,14,87.88,400.179
-69.288,-7.2071,14,113.23,400.179
-67.901,-4.00394,14,91.26,400.179
-67.2075,-6.00592,14,292.37,400.179
-65.8205,-4.40434,14,158.86,400.179
-66.464,-15.3016,14,138.58,400.179
-65.7705,-10.8972,14,116.61,400.179
-79.7405,-11.698,14,150.41,400.179
-75.5795,-11.698,14,99.71,400.179
-74.1925,-10.0965,14,241.67,400.179
-74.1925,-9.29567,14,121.68,400.179
-74.1925,-6.09252,14,91.26,400.179
-73.499,-12.0984,14,138.58,400.179
-73.499,-9.69607,14,153.79,400.179
-72.8055,-12.4988,14,650.65,400.179
-72.8055,-10.8972,14,172.38,400.179
-72.8055,-9.29567,14,185.9,400.179
-72.8055,-8.49488,14,256.88,400.179
-72.112,-12.8992,14,158.86,400.179
-72.112,-12.0984,14,304.2,400.179
-72.112,-11.2976,14,290.68,400.179
-72.112,-10.4969,14,1014,400.179
-72.112,-9.69607,14,292.37,400.179
-72.112,-8.89528,14,446.16,400.179
-72.112,-8.09449,14,91.26,400.179
-71.4185,-12.4988,14,809.51,400.179
-71.4185,-11.698,14,170.69,400.179
-71.4185,-10.8972,14,1650.75,400.179
-71.4185,-10.0965,14,4537.33,400.179
-71.4185,-9.29567,14,1820.54,400.179
-71.4185,-8.49488,14,202.8,400.179
-71.4185,-7.6941,14,305.89,400.179
-70.725,-12.8992,14,277.16,400.179
-70.725,-12.0984,14,479.96,400.179
-70.725,-11.2976,14,1007.24,400.179
-70.725,-10.4969,14,12348.1,400.179
-70.725,-9.69607,14,6574.91,400.179
-70.725,-8.89528,14,579.67,400.179
-70.725,-8.09449,14,165.62,400.179
-70.0315,-11.698,14,373.49,400.179
-70.0315,-10.8972,14,1226.25,400.179
-70.0315,-10.0965,14,2032.79,400.179
-70.0315,-9.29567,14,2032.79,400.179
-70.0315,-8.49488,14,331.24,400.179
-69.338,-16.1024,14,246.74,400.179
-69.338,-14.5008,14,143.65,400.179
-69.338,-13.7,14,121.68,400.179
-69.338,-12.0984,14,383.63,400.179
-69.338,-11.2976,14,936.26,400.179
-69.338,-10.4969,14,496.86,400.179
-69.338,-9.69607,14,532.35,400.179
-69.338,-8.89528,14,285.61,400.179
-68.6445,-18.1043,14,104.78,400.179
-68.6445,-11.698,14,359.97,400.179
-68.6445,-10.8972,14,292.37,400.179
-68.6445,-10.0965,14,451.23,400.179
-68.6445,-9.29567,14,410.67,400.179
-67.951,-14.5008,14,197.73,400.179
-67.951,-12.8992,14,89.57,400.179
-67.951,-11.2976,14,233.22,400.179
-67.951,-10.4969,14,162.24,400.179
-67.2575,-10.8972,14,114.92,400.179
-67.2575,-10.0965,14,241.67,400.179
-71.3685,-6.00592,15,109.85,400.179
-68.5945,-7.60749,15,86.19,400.179
-67.2075,-6.8067,15,239.98,400.179
-65.127,-8.00789,15,111.54,400.179
-66.464,-9.69607,15,136.89,400.179
-64.3835,-14.1004,15,106.47,400.179
-64.3835,-12.4988,15,113.23,400.179
-60.2225,-21.3075,15,103.09,400.179
-58.1419,-10.4969,15,248.43,400.179
-79.047,-10.4969,15,114.92,400.179
-78.3535,-10.0965,15,147.03,400.179
-76.273,-10.4969,15,212.94,400.179
-74.886,-18.5047,15,96.33,400.179
-74.886,-14.5008,15,192.66,400.179
-74.886,-8.89528,15,131.82,400.179
-74.886,-6.49291,15,321.1,400.179
-74.1925,-14.9012,15,152.1,400.179
-74.1925,-10.0965,15,239.98,400.179
-74.1925,-9.29567,15,201.11,400.179
-74.1925,-8.49488,15,109.85,400.179
-73.499,-11.2976,15,231.53,400.179
-73.499,-10.4969,15,432.64,400.179
-73.499,-8.89528,15,99.71,400.179
