X,Y,Layer,Eff_ADC,E
-77.66,-12.0984,3,1311.15,621.719
-77.66,-11.2976,3,167.31,621.719
-77.66,-8.89528,3,103.09,621.719
-77.66,-8.09449,3,148.72,621.719
-76.9665,-8.49488,3,109.85,621.719
-76.273,-13.7,3,202.8,621.719
-74.886,-13.7,3,98.02,621.719
-74.1925,-14.9012,3,177.45,621.719
-72.112,-17.704,3,123.37,621.719
-70.725,-12.8992,3,133.51,621.719
-74.836,-24.1969,3,104.78,621.719
-74.1425,-23.7965,3,138.58,621.719
-73.449,-30.6032,3,138.58,621.719
-72.062,-29.8024,3,143.65,621.719
-72.062,-29.0016,3,586.43,621.719
-71.3685,-23.7965,3,207.87,621.719
-79.9061,-6.60651,3,106,621.719
-78.8659,-6.00592,3,259,621.719
-90.3587,-12.699,3,97,621.719
-83.2081,-14.5008,4,169,621.719
-79.7405,-18.1043,4,258.57,621.719
-79.7405,-15.702,4,192.66,621.719
-79.7405,-12.4988,4,209.56,621.719
-79.7405,-7.6941,4,278.85,621.719
-79.047,-15.3016,4,170.69,621.719
-79.047,-14.5008,4,99.71,621.719
-79.047,-13.7,4,608.4,621.719
-79.047,-12.8992,4,359.97,621.719
-79.047,-8.09449,4,170.69,621.719
-79.047,-7.2937,4,863.59,621.719
-78.3535,-14.9012,4,282.23,621.719
-78.3535,-14.1004,4,809.51,621.719
-78.3535,-13.2996,4,11626.4,621.719
-78.3535,-12.4988,4,3560.98,621.719
-78.3535,-11.698,4,248.43,621.719
-78.3535,-7.6941,4,718.25,621.719
-78.3535,-6.89331,4,92.95,621.719
-77.66,-14.5008,4,108.16,621.719
-77.66,-12.8992,4,577.98,621.719
-76.9665,-7.6941,4,130.13,621.719
-72.7555,-29.402,4,1183.8,621.719
-72.062,-29.8024,4,152.1,621.719
-72.062,-29.0016,4,316.03,621.719
-71.3685,-29.402,4,87.88,621.719
-70.675,-22.5953,4,190.97,621.719
-83.0269,-7.2071,4,223,621.719
-79.9061,-6.60651,4,800.945,621.719
-78.8659,-6.00592,4,327,621.719
-87.1879,-22.9957,4,97,621.719
-83.2081,-17.704,5,111.54,621.719
-83.2081,-16.9032,5,87.88,621.719
-82.5146,-19.7059,5,239.98,621.719
-82.5146,-12.4988,5,169,621.719
-81.8211,-19.3055,5,101.4,621.719
-81.1276,-16.5028,5,135.2,621.719
-81.1276,-12.4988,5,314.34,621.719
-80.4341,-14.5008,5,92.95,621.719
-80.4341,-13.7,5,395.46,621.719
-80.4341,-12.8992,5,365.04,621.719
-79.7405,-16.5028,5,111.54,621.719
-79.7405,-15.702,5,140.27,621.719
-79.7405,-14.9012,5,371.8,621.719
-79.7405,-14.1004,5,740.22,621.719
-79.7405,-13.2996,5,888.94,621.719
-79.7405,-12.4988,5,307.58,621.719
-79.7405,-11.698,5,307.58,621.719
-79.7405,-7.6941,5,424.19,621.719
-79.047,-16.1024,5,104.78,621.719
-79.047,-14.5008,5,496.86,621.719
-79.047,-13.7,5,10183.1,621.719
-79.047,-12.8992,5,10225.6,621.719
-79.047,-12.0984,5,1778.1,621.719
-79.047,-11.2976,5,136.89,621.719
-79.047,-10.4969,5,177.45,621.719
-79.047,-7.2937,5,89.57,621.719
-78.3535,-14.9012,5,765.57,621.719
-78.3535,-14.1004,5,1396.05,621.719
-78.3535,-13.2996,5,5046.72,621.719
-78.3535,-12.4988,5,1565.85,621.719
-78.3535,-11.698,5,417.43,621.719
-78.3535,-7.6941,5,114.92,621.719
-77.66,-14.5008,5,285.61,621.719
-77.66,-13.7,5,338,621.719
-77.66,-12.8992,5,319.41,621.719
-77.66,-12.0984,5,537.42,621.719
-76.9665,-13.2996,5,540.8,621.719
-76.273,-16.1024,5,145.34,621.719
-75.5795,-13.2996,5,190.97,621.719
-74.1425,-26.9996,5,118.3,621.719
-72.7555,-29.402,5,275.47,621.719
-72.062,-29.8024,5,263.64,621.719
-71.3685,-24.5973,5,162.24,621.719
-86.1477,-4.20414,5,106,621.719
-79.9061,-6.60651,5,1579.61,621.719
-78.8659,-6.00592,5,182,621.719
-78.8659,-1.20118,5,322,621.719
-77.8256,-29.6022,5,139,621.719
-76.7854,-31.404,5,110,621.719
-75.7451,-32.0046,5,102,621.719
-65.077,-10.4969,6,278.85,621.719
-83.2081,-14.5008,6,152.1,621.719
-82.5146,-14.1004,6,148.72,621.719
-81.8211,-13.7,6,87.88,621.719
-81.1276,-14.9012,6,113.23,621.719
-81.1276,-14.1004,6,126.75,621.719
-81.1276,-13.2996,6,108.16,621.719
-80.4341,-14.5008,6,512.07,621.719
-80.4341,-13.7,6,395.46,621.719
-80.4341,-12.8992,6,361.66,621.719
-80.4341,-12.0984,6,441.09,621.719
-80.4341,-8.89528,6,114.92,621.719
-80.4341,-8.09449,6,136.89,621.719
-79.7405,-15.702,6,260.26,621.719
-79.7405,-14.9012,6,544.18,621.719
-79.7405,-14.1004,6,1268.7,621.719
-79.7405,-13.2996,6,2669.54,621.719
-79.7405,-12.4988,6,775.71,621.719
-79.7405,-11.698,6,138.58,621.719
-79.7405,-10.8972,6,256.88,621.719
-79.047,-15.3016,6,136.89,621.719
-79.047,-14.5008,6,809.51,621.719
-79.047,-13.7,6,29497.8,621.719
-79.047,-12.8992,6,13706.5,621.719
-79.047,-12.0984,6,850.07,621.719
-79.047,-10.4969,6,133.51,621.719
-79.047,-8.89528,6,285.61,621.719
-78.3535,-14.1004,6,878.8,621.719
-78.3535,-13.2996,6,2032.79,621.719
-78.3535,-12.4988,6,755.43,621.719
-78.3535,-11.698,6,126.75,621.719
-78.3535,-9.29567,6,99.71,621.719
-77.66,-13.7,6,550.94,621.719
-77.66,-12.8992,6,184.21,621.719
-76.9665,-14.9012,6,91.26,621.719
-73.499,-14.5008,6,221.39,621.719
-71.4185,-16.5028,6,162.24,621.719
-72.7555,-30.2028,6,121.68,621.719
-80.9464,-7.2071,6,216,621.719
-79.9061,-6.60651,6,1830.79,621.719
-78.8659,-6.00592,6,382,621.719
-84.1171,-16.3026,6,136,621.719
-83.2081,-16.1024,7,371.8,621.719
-82.5146,-13.2996,7,224.77,621.719
-81.8211,-10.4969,7,113.23,621.719
-81.8211,-9.69607,7,135.2,621.719
-81.1276,-14.1004,7,314.34,621.719
-81.1276,-13.2996,7,165.62,621.719
-81.1276,-12.4988,7,152.1,621.719
-81.1276,-11.698,7,907.53,621.719
-81.1276,-8.49488,7,184.21,621.719
-80.4341,-15.3016,7,192.66,621.719
-80.4341,-14.5008,7,1014,621.719
-80.4341,-13.7,7,1353.6,621.719
-80.4341,-12.8992,7,2457.29,621.719
-80.4341,-12.0984,7,520.52,621.719
-80.4341,-8.89528,7,179.14,621.719
-80.4341,-8.09449,7,121.68,621.719
-79.7405,-15.702,7,611.78,621.719
-79.7405,-14.1004,7,7254.11,621.719
-79.7405,-13.2996,7,38284.9,621.719
-79.7405,-12.4988,7,5556.12,621.719
-79.7405,-11.698,7,397.15,621.719
-79.7405,-8.49488,7,334.62,621.719
-79.7405,-7.6941,7,241.67,621.719
-79.047,-16.1024,7,163.93,621.719
-79.047,-15.3016,7,192.66,621.719
-79.047,-14.5008,7,2372.39,621.719
-79.047,-13.7,7,10437.8,621.719
-79.047,-12.8992,7,6574.91,621.719
-79.047,-12.0984,7,826.41,621.719
-79.047,-10.4969,7,131.82,621.719
-79.047,-8.89528,7,114.92,621.719
-79.047,-8.09449,7,121.68,621.719
-78.3535,-14.9012,7,493.48,621.719
-78.3535,-14.1004,7,488.41,621.719
-78.3535,-13.2996,7,1735.65,621.719
-78.3535,-12.4988,7,980.2,621.719
-78.3535,-11.698,7,108.16,621.719
-77.66,-17.704,7,128.44,621.719
-77.66,-16.1024,7,246.74,621.719
-77.66,-14.5008,7,302.51,621.719
-77.66,-13.7,7,598.26,621.719
-77.66,-12.8992,7,268.71,621.719
-77.66,-12.0984,7,253.5,621.719
-77.66,-10.4969,7,214.63,621.719
-77.66,-9.69607,7,160.55,621.719
-76.9665,-17.3036,7,239.98,621.719
-76.9665,-12.4988,7,255.19,621.719
-76.9665,-10.8972,7,368.42,621.719
-76.273,-11.2976,7,174.07,621.719
-75.5795,-8.49488,7,170.69,621.719
-74.1425,-25.398,7,116.61,621.719
-71.3685,-23.7965,7,123.37,621.719
-80.9464,-7.2071,7,675.355,621.719
-79.9061,-6.60651,7,1202.84,621.719
-79.9061,-5.40532,7,272,621.719
-78.8659,-6.00592,7,527,621.719
-86.1977,-9.09548,7,88,621.719
-85.1574,-14.5008,7,155,621.719
-83.2081,-18.5047,8,204.49,621.719
-82.5146,-17.3036,8,89.57,621.719
-82.5146,-15.702,8,86.19,621.719
-82.5146,-14.9012,8,131.82,621.719
-82.5146,-12.4988,8,113.23,621.719
-82.5146,-10.8972,8,310.96,621.719
-81.8211,-13.7,8,141.96,621.719
-81.8211,-12.8992,8,275.47,621.719
-81.8211,-12.0984,8,175.76,621.719
-81.8211,-11.2976,8,498.55,621.719
-81.8211,-9.69607,8,456.3,621.719
-81.1276,-15.702,8,189.28,621.719
-81.1276,-14.9012,8,277.16,621.719
-81.1276,-14.1004,8,444.47,621.719
-81.1276,-13.2996,8,1947.89,621.719
-81.1276,-12.4988,8,701.35,621.719
-81.1276,-11.698,8,294.06,621.719
-81.1276,-10.0965,8,179.14,621.719
-80.4341,-14.5008,8,2160.14,621.719
-80.4341,-13.7,8,8654.95,621.719
-80.4341,-12.8992,8,4409.98,621.719
-80.4341,-12.0984,8,716.56,621.719
-80.4341,-11.2976,8,586.43,621.719
-79.7405,-16.5028,8,283.92,621.719
-79.7405,-15.702,8,353.21,621.719
-79.7405,-14.9012,8,787.54,621.719
-79.7405,-14.1004,8,8909.65,621.719
-79.7405,-13.2996,8,55519.5,621.719
-79.7405,-12.4988,8,2796.89,621.719
-79.7405,-11.698,8,488.41,621.719
-79.7405,-8.49488,8,114.92,621.719
-79.047,-15.3016,8,239.98,621.719
-79.047,-14.5008,8,584.74,621.719
-79.047,-13.7,8,2669.54,621.719
-79.047,-12.8992,8,1353.6,621.719
-79.047,-12.0984,8,975.13,621.719
-79.047,-11.2976,8,101.4,621.719
-78.3535,-16.5028,8,317.72,621.719
-78.3535,-15.702,8,206.18,621.719
-78.3535,-14.1004,8,513.76,621.719
-78.3535,-13.2996,8,1268.7,621.719
-78.3535,-12.4988,8,485.03,621.719
-77.66,-14.5008,8,765.57,621.719
-77.66,-13.7,8,150.41,621.719
-76.9665,-20.5067,8,136.89,621.719
-76.9665,-14.1004,8,233.22,621.719
-76.9665,-11.698,8,99.71,621.719
-76.273,-8.89528,8,119.99,621.719
-75.5795,-22.1083,8,160.55,621.719
-75.5795,-13.2996,8,111.54,621.719
-74.1925,-11.698,8,343.07,621.719
-72.8055,-20.5067,8,119.99,621.719
-81.9866,-6.60651,8,102,621.719
-80.9464,-7.2071,8,800.945,621.719
-80.9464,-6.00592,8,256,621.719
-79.9061,-6.60651,8,347,621.719
-79.9061,4.20414,8,192,621.719
-90.3587,-19.9061,8,133,621.719
-87.2379,-15.702,8,94,621.719
-85.1574,-18.1043,8,87,621.719
-85.1574,-13.2996,8,242,621.719
-84.1171,-18.7049,8,118,621.719
-86.1477,-32.0046,8,137,621.719
-86.1477,-25.9986,8,119,621.719
-74.1425,3.60355,9,130.13,621.719
-83.2081,-14.5008,9,224.77,621.719
-83.2081,-13.7,9,295.75,621.719
-83.2081,-12.0984,9,218.01,621.719
-83.2081,-10.4969,9,250.12,621.719
-82.5146,-18.1043,9,412.36,621.719
-82.5146,-17.3036,9,103.09,621.719
-82.5146,-16.5028,9,172.38,621.719
-82.5146,-14.9012,9,454.61,621.719
-82.5146,-14.1004,9,165.62,621.719
-82.5146,-11.698,9,336.31,621.719
-82.5146,-10.0965,9,121.68,621.719
-82.5146,-9.29567,9,119.99,621.719
-81.8211,-16.9032,9,99.71,621.719
-81.8211,-15.3016,9,185.9,621.719
-81.8211,-14.5008,9,922.74,621.719
-81.8211,-13.7,9,1014,621.719
-81.8211,-12.8992,9,733.46,621.719
-81.8211,-12.0984,9,1311.15,621.719
-81.8211,-11.2976,9,158.86,621.719
-81.8211,-10.4969,9,103.09,621.719
-81.1276,-17.3036,9,109.85,621.719
-81.1276,-16.5028,9,451.23,621.719
-81.1276,-15.702,9,547.56,621.719
-81.1276,-14.9012,9,1523.4,621.719
-81.1276,-14.1004,9,4664.68,621.719
-81.1276,-13.2996,9,6702.26,621.719
-81.1276,-12.4988,9,3815.68,621.719
-81.1276,-11.698,9,185.9,621.719
-81.1276,-10.8972,9,89.57,621.719
-81.1276,-9.29567,9,218.01,621.719
-80.4341,-16.9032,9,89.57,621.719
-80.4341,-16.1024,9,353.21,621.719
-80.4341,-15.3016,9,1022.45,621.719
-80.4341,-14.5008,9,5556.12,621.719
-80.4341,-13.7,9,46435.2,621.719
-80.4341,-12.8992,9,13409.3,621.719
-80.4341,-12.0984,9,2287.49,621.719
-80.4341,-11.2976,9,250.12,621.719
-80.4341,-10.4969,9,116.61,621.719
-79.7405,-17.3036,9,103.09,621.719
-79.7405,-16.5028,9,449.54,621.719
-79.7405,-15.702,9,503.62,621.719
-79.7405,-14.9012,9,2160.14,621.719
-79.7405,-14.1004,9,9079.45,621.719
-79.7405,-13.2996,9,10904.8,621.719
-79.7405,-12.4988,9,2627.09,621.719
-79.7405,-11.698,9,655.72,621.719
-79.7405,-8.49488,9,125.06,621.719
-79.7405,-7.6941,9,101.4,621.719
-79.047,-17.704,9,157.17,621.719
-79.047,-16.1024,9,814.58,621.719
-79.047,-15.3016,9,106.47,621.719
-79.047,-14.5008,9,2287.49,621.719
-79.047,-13.7,9,2245.04,621.719
-79.047,-12.8992,9,1353.6,621.719
-79.047,-12.0984,9,1141.35,621.719
-79.047,-10.4969,9,113.23,621.719
-78.3535,-18.1043,9,169,621.719
-78.3535,-16.5028,9,228.15,621.719
-78.3535,-15.702,9,202.8,621.719
-78.3535,-14.9012,9,285.61,621.719
-78.3535,-14.1004,9,180.83,621.719
-78.3535,-13.2996,9,481.65,621.719
-78.3535,-12.4988,9,444.47,621.719
-78.3535,-11.698,9,145.34,621.719
-78.3535,-10.8972,9,98.02,621.719
-78.3535,-10.0965,9,398.84,621.719
-77.66,-15.3016,9,103.09,621.719
-77.66,-14.5008,9,312.65,621.719
-77.66,-11.2976,9,233.22,621.719
-77.66,-7.2937,9,114.92,621.719
-76.9665,-17.3036,9,130.13,621.719
-76.9665,-14.1004,9,87.88,621.719
-76.9665,-13.2996,9,777.4,621.719
-76.273,-16.9032,9,160.55,621.719
-76.273,-13.7,9,123.37,621.719
-76.273,-7.2937,9,177.45,621.719
-73.499,-12.8992,9,86.19,621.719
-74.1425,-30.2028,9,94.64,621.719
-72.7555,-30.2028,9,99.71,621.719
-85.1074,-3.60355,9,155,621.719
-81.9866,-7.80769,9,521,621.719
-81.9866,-6.60651,9,211,621.719
-81.9866,-5.40532,9,161,621.719
-80.9464,-7.2071,9,476,621.719
-80.9464,-6.00592,9,273,621.719
-79.9061,-6.60651,9,151,621.719
-79.9061,-5.40532,9,319,621.719
-93.4794,-13.2996,9,574,621.719
-92.4392,-16.3026,9,88,621.719
-89.3184,-12.0984,9,102,621.719
-88.2782,-15.1014,9,155,621.719
-87.2379,-16.9032,9,93,621.719
-87.2379,-15.702,9,196,621.719
-87.2379,-9.69607,9,138,621.719
-86.1977,-13.9002,9,89,621.719
-85.1574,-19.3055,9,236,621.719
-85.1574,-16.9032,9,177,621.719
-85.1574,-15.702,9,600,621.719
-84.1171,-13.9002,9,100,621.719
-84.1171,-11.4978,9,94,621.719
-79.9061,-22.3951,9,142,621.719
-101.851,-37.4099,9,169.26,621.719
-72.7555,-5.20513,10,285.61,621.719
-83.2081,-16.1024,10,317.72,621.719
-83.2081,-11.2976,10,295.75,621.719
-82.5146,-15.702,10,152.1,621.719
-82.5146,-14.9012,10,219.7,621.719
-82.5146,-14.1004,10,133.51,621.719
-82.5146,-13.2996,10,346.45,621.719
-82.5146,-12.4988,10,141.96,621.719
-82.5146,-11.698,10,141.96,621.719
-82.5146,-10.8972,10,184.21,621.719
-81.8211,-16.1024,10,169,621.719
-81.8211,-15.3016,10,341.38,621.719
-81.8211,-14.5008,10,397.15,621.719
-81.8211,-13.7,10,1608.3,621.719
-81.8211,-12.8992,10,1778.1,621.719
-81.8211,-12.0984,10,202.8,621.719
-81.8211,-11.2976,10,147.03,621.719
-81.1276,-17.3036,10,136.89,621.719
-81.1276,-16.5028,10,114.92,621.719
-81.1276,-15.702,10,463.06,621.719
-81.1276,-14.9012,10,1396.05,621.719
-81.1276,-14.1004,10,6362.67,621.719
-81.1276,-13.2996,10,11074.6,621.719
-81.1276,-12.4988,10,1396.05,621.719
-81.1276,-11.698,10,180.83,621.719
-81.1276,-10.8972,10,234.91,621.719
-81.1276,-10.0965,10,170.69,621.719
-80.4341,-16.9032,10,116.61,621.719
-80.4341,-16.1024,10,125.06,621.719
-80.4341,-15.3016,10,1480.95,621.719
-80.4341,-14.5008,10,4197.73,621.719
-80.4341,-13.7,10,61589.8,621.719
-80.4341,-12.8992,10,7254.11,621.719
-80.4341,-12.0984,10,1014,621.719
-80.4341,-11.2976,10,424.19,621.719
-80.4341,-10.4969,10,121.68,621.719
-79.7405,-15.702,10,500.24,621.719
-79.7405,-14.9012,10,828.1,621.719
-79.7405,-14.1004,10,2669.54,621.719
-79.7405,-13.2996,10,3094.04,621.719
-79.7405,-12.4988,10,670.93,621.719
-79.7405,-11.698,10,626.99,621.719
-79.7405,-10.8972,10,111.54,621.719
-79.7405,-9.29567,10,106.47,621.719
-79.047,-15.3016,10,155.48,621.719
-79.047,-14.5008,10,147.03,621.719
-79.047,-13.7,10,608.4,621.719
-79.047,-12.8992,10,393.77,621.719
-79.047,-12.0984,10,397.15,621.719
-79.047,-11.2976,10,135.2,621.719
-79.047,-8.09449,10,87.88,621.719
-78.3535,-15.702,10,304.2,621.719
-78.3535,-13.2996,10,121.68,621.719
-78.3535,-12.4988,10,228.15,621.719
-77.66,-20.9071,10,91.26,621.719
-77.66,-14.5008,10,256.88,621.719
-77.66,-13.7,10,140.27,621.719
-77.66,-12.0984,10,133.51,621.719
-77.66,-11.2976,10,224.77,621.719
-77.66,-10.4969,10,109.85,621.719
-76.9665,-15.702,10,233.22,621.719
-76.9665,-8.49488,10,98.02,621.719
-76.273,-15.3016,10,99.71,621.719
-76.273,-13.7,10,113.23,621.719
-76.273,-12.8992,10,101.4,621.719
-75.5795,-18.1043,10,123.37,621.719
-74.1925,-16.5028,10,121.68,621.719
-74.836,-27.4,10,103.09,621.719
-58.8854,-24.5973,10,104.78,621.719
-87.1879,-4.80473,10,148,621.719
-84.0672,-7.80769,10,145,621.719
-80.9464,-7.2071,10,563,621.719
-78.8659,-4.80473,10,227,621.719
-94.5697,-4.20414,10,198,621.719
-86.1977,-19.9061,10,100,621.719
-86.1977,-17.5038,10,114,621.719
-86.1977,-9.09548,10,126,621.719
-85.1574,-14.5008,10,174,621.719
-85.1574,-13.2996,10,205,621.719
-84.1171,-16.3026,10,115,621.719
-84.1171,-15.1014,10,333,621.719
-84.1171,-13.9002,10,172,621.719
-84.1171,-11.4978,10,86,621.719
-89.2684,-25.398,10,155,621.719
-75.7451,-25.9986,10,152,621.719
-83.2081,-18.5047,11,86.19,621.719
-83.2081,-16.1024,11,96.33,621.719
-83.2081,-15.3016,11,98.02,621.719
-83.2081,-14.5008,11,297.44,621.719
-83.2081,-13.7,11,730.08,621.719
-83.2081,-12.8992,11,121.68,621.719
-83.2081,-12.0984,11,290.68,621.719
-83.2081,-11.2976,11,363.35,621.719
-82.5146,-17.3036,11,278.85,621.719
-82.5146,-14.9012,11,405.6,621.719
-82.5146,-14.1004,11,1608.3,621.719
-82.5146,-13.2996,11,2414.84,621.719
-82.5146,-12.4988,11,770.64,621.719
-82.5146,-11.698,11,272.09,621.719
-81.8211,-16.1024,11,304.2,621.719
-81.8211,-15.3016,11,245.05,621.719
-81.8211,-14.5008,11,2924.24,621.719
-81.8211,-13.7,11,8909.65,621.719
-81.8211,-12.8992,11,4452.43,621.719
-81.8211,-12.0984,11,1396.05,621.719
-81.8211,-11.2976,11,98.02,621.719
-81.8211,-10.4969,11,204.49,621.719
-81.1276,-16.5028,11,277.16,621.719
-81.1276,-15.702,11,633.75,621.719
-81.1276,-14.9012,11,2414.84,621.719
-81.1276,-14.1004,11,28988.4,621.719
-81.1276,-13.2996,11,31110.9,621.719
-81.1276,-12.4988,11,2372.39,621.719
-81.1276,-11.698,11,405.6,621.719
-81.1276,-10.8972,11,344.76,621.719
-80.4341,-16.9032,11,228.15,621.719
-80.4341,-16.1024,11,141.96,621.719
-80.4341,-15.3016,11,645.58,621.719
-80.4341,-14.5008,11,5810.82,621.719
-80.4341,-13.7,11,16168.6,621.719
-80.4341,-12.8992,11,5343.87,621.719
-80.4341,-12.0984,11,1141.35,621.719
-80.4341,-11.2976,11,577.98,621.719
-80.4341,-10.4969,11,224.77,621.719
-79.7405,-18.9051,11,312.65,621.719
-79.7405,-17.3036,11,155.48,621.719
-79.7405,-16.5028,11,150.41,621.719
-79.7405,-15.702,11,485.03,621.719
-79.7405,-14.9012,11,439.4,621.719
-79.7405,-14.1004,11,1608.3,621.719
-79.7405,-13.2996,11,3094.04,621.719
-79.7405,-12.4988,11,834.86,621.719
-79.7405,-11.698,11,907.53,621.719
-79.047,-16.1024,11,192.66,621.719
-79.047,-15.3016,11,344.76,621.719
-79.047,-14.5008,11,354.9,621.719
-79.047,-13.7,11,1480.95,621.719
-79.047,-12.8992,11,326.17,621.719
-79.047,-12.0984,11,218.01,621.719
-79.047,-11.2976,11,246.74,621.719
-79.047,-10.4969,11,199.42,621.719
-78.3535,-18.1043,11,119.99,621.719
-78.3535,-14.1004,11,174.07,621.719
-78.3535,-12.4988,11,130.13,621.719
-77.66,-17.704,11,101.4,621.719
-77.66,-16.1024,11,96.33,621.719
-77.66,-13.7,11,238.29,621.719
-77.66,-12.8992,11,147.03,621.719
-77.66,-12.0984,11,165.62,621.719
-76.9665,-17.3036,11,218.01,621.719
-76.9665,-13.2996,11,113.23,621.719
-76.9665,-11.698,11,118.3,621.719
-76.273,-16.9032,11,125.06,621.719
-76.273,-5.69212,11,109.85,621.719
-75.5795,-14.9012,11,344.76,621.719
-75.5795,-14.1004,11,98.02,621.719
-74.886,-14.5008,11,324.48,621.719
-74.1925,-11.698,11,148.72,621.719
-70.0315,-12.4988,11,108.16,621.719
-69.338,-12.0984,11,106.47,621.719
-87.1879,-2.40237,11,124,621.719
-84.0672,-6.60651,11,88,621.719
-81.9866,-7.80769,11,212,621.719
-81.9866,-6.60651,11,399,621.719
-80.9464,-7.2071,11,155,621.719
-80.9464,-6.00592,11,443,621.719
-79.9061,-6.60651,11,99,621.719
-96.6502,-0.600591,11,169,621.719
-92.4392,-13.9002,11,131,621.719
-91.3989,-15.702,11,86,621.719
-87.2379,-19.3055,11,161,621.719
-87.2379,-14.5008,11,235,621.719
-87.2379,-13.2996,11,142,621.719
-86.1977,-10.2967,11,192,621.719
-85.1574,-19.3055,11,108,621.719
-85.1574,-14.5008,11,178,621.719
-84.1171,-16.3026,11,109,621.719
-84.1171,-15.1014,11,246,621.719
-84.1171,-13.9002,11,491,621.719
-84.1171,-12.699,11,239,621.719
-84.1171,-11.4978,11,235,621.719
-84.1171,-10.2967,11,145,621.719
-83.2081,-15.3016,12,189.28,621.719
-83.2081,-14.5008,12,545.87,621.719
-83.2081,-13.7,12,414.05,621.719
-83.2081,-12.8992,12,182.52,621.719
-83.2081,-11.2976,12,273.78,621.719
-82.5146,-16.5028,12,145.34,621.719
-82.5146,-15.702,12,625.3,621.719
-82.5146,-14.9012,12,544.18,621.719
-82.5146,-14.1004,12,1480.95,621.719
-82.5146,-13.2996,12,1693.2,621.719
-82.5146,-12.4988,12,1056.45,621.719
-82.5146,-11.698,12,387.01,621.719
-82.5146,-10.8972,12,162.24,621.719
-81.8211,-16.9032,12,684.45,621.719
-81.8211,-16.1024,12,118.3,621.719
-81.8211,-15.3016,12,1311.15,621.719
-81.8211,-14.5008,12,3391.18,621.719
-81.8211,-13.7,12,20158.8,621.719
-81.8211,-12.8992,12,2542.19,621.719
-81.8211,-12.0984,12,860.21,621.719
-81.8211,-11.2976,12,304.2,621.719
-81.8211,-8.89528,12,119.99,621.719
-81.1276,-16.5028,12,92.95,621.719
-81.1276,-15.702,12,912.6,621.719
-81.1276,-14.9012,12,1778.1,621.719
-81.1276,-14.1004,12,29497.8,621.719
-81.1276,-13.2996,12,23342.6,621.719
-81.1276,-12.4988,12,2414.84,621.719
-81.1276,-11.698,12,344.76,621.719
-81.1276,-10.8972,12,109.85,621.719
-80.4341,-16.1024,12,378.56,621.719
-80.4341,-15.3016,12,1353.6,621.719
-80.4341,-14.5008,12,3645.88,621.719
-80.4341,-13.7,12,4070.38,621.719
-80.4341,-12.8992,12,1002.17,621.719
-80.4341,-12.0984,12,365.04,621.719
-80.4341,-11.2976,12,118.3,621.719
-80.4341,-10.4969,12,123.37,621.719
-79.7405,-15.702,12,358.28,621.719
-79.7405,-14.9012,12,256.88,621.719
-79.7405,-14.1004,12,843.31,621.719
-79.7405,-13.2996,12,1226.25,621.719
-79.7405,-12.4988,12,241.67,621.719
-79.7405,-11.698,12,231.53,621.719
-79.7405,-10.0965,12,108.16,621.719
-79.047,-18.5047,12,250.12,621.719
-79.047,-15.3016,12,231.53,621.719
-79.047,-14.5008,12,243.36,621.719
-79.047,-13.7,12,119.99,621.719
-79.047,-12.8992,12,202.8,621.719
-79.047,-12.0984,12,185.9,621.719
-79.047,-11.2976,12,162.24,621.719
-78.3535,-18.9051,12,194.35,621.719
-78.3535,-13.2996,12,202.8,621.719
-78.3535,-12.4988,12,202.8,621.719
