X,Y,Layer,Eff_ADC,E
-56.0614,-18.9051,7,1480.95,492.034
-56.0614,-18.1043,7,17526.9,492.034
-56.0614,-17.3036,7,13239.5,492.034
-56.0614,-16.5028,7,2075.24,492.034
-56.0614,-15.702,7,125.06,492.034
-55.3679,-20.9071,7,424.19,492.034
-55.3679,-20.1063,7,870.35,492.034
-55.3679,-19.3055,7,1020.76,492.034
-55.3679,-18.5047,7,4537.33,492.034
-55.3679,-17.704,7,26993.2,492.034
-55.3679,-16.9032,7,3476.08,492.034
-55.3679,-16.1024,7,1353.6,492.034
-55.3679,-15.3016,7,138.58,492.034
-54.6744,-20.5067,7,199.42,492.034
-54.6744,-19.7059,7,1565.85,492.034
-54.6744,-18.9051,7,677.69,492.034
-54.6744,-18.1043,7,2160.14,492.034
-54.6744,-17.3036,7,2584.64,492.034
-54.6744,-16.5028,7,528.97,492.034
-54.6744,-14.9012,7,133.51,492.034
-53.9809,-20.1063,7,515.45,492.034
-53.9809,-19.3055,7,153.79,492.034
-53.9809,-18.5047,7,735.15,492.034
-53.9809,-17.704,7,314.34,492.034
-53.9809,-16.9032,7,348.14,492.034
-53.9809,-16.1024,7,197.73,492.034
-53.2874,-19.7059,7,116.61,492.034
-53.2874,-18.1043,7,258.57,492.034
-53.2874,-16.5028,7,346.45,492.034
-52.5939,-13.7,7,114.92,492.034
-50.5134,-14.9012,7,143.65,492.034
-62.353,-26.5992,7,101.4,492.034
-59.579,-24.9977,7,202.8,492.034
-52.5439,-4.80473,8,474.89,492.034
-63.69,-14.5008,8,106.47,492.034
-62.9965,-16.5028,8,155.48,492.034
-62.303,-21.7079,8,104.78,492.034
-59.5289,-19.3055,8,175.76,492.034
-59.5289,-17.704,8,400.53,492.034
-58.8354,-17.3036,8,348.14,492.034
-58.1419,-21.7079,8,109.85,492.034
-58.1419,-20.1063,8,184.21,492.034
-58.1419,-19.3055,8,153.79,492.034
-58.1419,-18.5047,8,189.28,492.034
-58.1419,-17.704,8,223.08,492.034
-58.1419,-16.9032,8,158.86,492.034
-57.4484,-18.9051,8,140.27,492.034
-57.4484,-18.1043,8,351.52,492.034
-57.4484,-17.3036,8,1183.8,492.034
-57.4484,-16.5028,8,260.26,492.034
-57.4484,-14.9012,8,92.95,492.034
-56.7549,-20.1063,8,96.33,492.034
-56.7549,-19.3055,8,1183.8,492.034
-56.7549,-18.5047,8,782.47,492.034
-56.7549,-17.704,8,3815.68,492.034
-56.7549,-16.9032,8,2117.69,492.034
-56.7549,-16.1024,8,363.35,492.034
-56.7549,-15.3016,8,141.96,492.034
-56.7549,-12.0984,8,133.51,492.034
-56.0614,-21.3075,8,287.3,492.034
-56.0614,-20.5067,8,270.4,492.034
-56.0614,-19.7059,8,816.27,492.034
-56.0614,-18.9051,8,1778.1,492.034
-56.0614,-18.1043,8,41341.2,492.034
-56.0614,-17.3036,8,14088.5,492.034
-56.0614,-16.5028,8,719.94,492.034
-56.0614,-15.702,8,302.51,492.034
-55.3679,-20.9071,8,94.64,492.034
-55.3679,-20.1063,8,2372.39,492.034
-55.3679,-19.3055,8,1735.65,492.034
-55.3679,-18.5047,8,3391.18,492.034
-55.3679,-17.704,8,9164.35,492.034
-55.3679,-16.9032,8,2032.79,492.034
-55.3679,-16.1024,8,419.12,492.034
-54.6744,-19.7059,8,1608.3,492.034
-54.6744,-18.9051,8,610.09,492.034
-54.6744,-18.1043,8,694.59,492.034
-54.6744,-17.3036,8,1311.15,492.034
-54.6744,-16.5028,8,488.41,492.034
-54.6744,-15.702,8,155.48,492.034
-54.6744,-14.1004,8,131.82,492.034
-54.6744,-12.4988,8,114.92,492.034
-53.9809,-19.3055,8,214.63,492.034
-53.9809,-18.5047,8,169,492.034
-53.9809,-17.704,8,143.65,492.034
-53.9809,-16.9032,8,184.21,492.034
-53.2874,-19.7059,8,185.9,492.034
-53.2874,-18.9051,8,87.88,492.034
-53.2874,-17.3036,8,123.37,492.034
-53.2874,-16.5028,8,133.51,492.034
-71.4185,-10.8972,8,89.57,492.034
-54.6244,-27.8004,8,99.71,492.034
-64.4335,-22.9957,8,190.97,492.034
-52.5439,-8.00789,9,123.37,492.034
-49.0264,-18.9051,9,251.81,492.034
-61.6095,-21.3075,9,108.16,492.034
-61.6095,-19.7059,9,322.79,492.034
-61.6095,-14.1004,9,403.91,492.034
-60.916,-19.3055,9,87.88,492.034
-59.5289,-15.3016,9,118.3,492.034
-58.8354,-21.3075,9,447.85,492.034
-58.8354,-19.7059,9,250.12,492.034
-58.8354,-18.9051,9,478.27,492.034
-58.8354,-18.1043,9,385.32,492.034
-58.1419,-20.9071,9,309.27,492.034
-58.1419,-19.3055,9,398.84,492.034
-58.1419,-18.5047,9,873.73,492.034
-58.1419,-17.704,9,510.38,492.034
-58.1419,-16.9032,9,417.43,492.034
-58.1419,-16.1024,9,368.42,492.034
-57.4484,-21.3075,9,182.52,492.034
-57.4484,-20.5067,9,119.99,492.034
-57.4484,-19.7059,9,642.2,492.034
-57.4484,-18.9051,9,1480.95,492.034
-57.4484,-18.1043,9,2584.64,492.034
-57.4484,-17.3036,9,2414.84,492.034
-57.4484,-16.5028,9,268.71,492.034
-57.4484,-15.702,9,224.77,492.034
-56.7549,-20.1063,9,648.96,492.034
-56.7549,-19.3055,9,736.84,492.034
-56.7549,-18.5047,9,6999.41,492.034
-56.7549,-17.704,9,14173.4,492.034
-56.7549,-16.9032,9,2711.99,492.034
-56.7549,-16.1024,9,892.32,492.034
-56.0614,-19.7059,9,1608.3,492.034
-56.0614,-18.9051,9,3815.68,492.034
-56.0614,-18.1043,9,39855.5,492.034
-56.0614,-17.3036,9,8485.15,492.034
-56.0614,-16.5028,9,1183.8,492.034
-56.0614,-15.702,9,226.46,492.034
-56.0614,-13.2996,9,87.88,492.034
-55.3679,-20.9071,9,236.6,492.034
-55.3679,-20.1063,9,1523.4,492.034
-55.3679,-19.3055,9,1608.3,492.034
-55.3679,-18.5047,9,3009.14,492.034
-55.3679,-17.704,9,4919.38,492.034
-55.3679,-16.9032,9,2457.29,492.034
-55.3679,-16.1024,9,593.19,492.034
-55.3679,-14.5008,9,537.42,492.034
-55.3679,-13.7,9,108.16,492.034
-54.6744,-21.3075,9,167.31,492.034
-54.6744,-20.5067,9,265.33,492.034
-54.6744,-19.7059,9,689.52,492.034
-54.6744,-18.9051,9,441.09,492.034
-54.6744,-18.1043,9,1183.8,492.034
-54.6744,-17.3036,9,593.19,492.034
-54.6744,-16.5028,9,371.8,492.034
-54.6744,-15.702,9,305.89,492.034
-54.6744,-14.9012,9,324.48,492.034
-53.9809,-20.1063,9,133.51,492.034
-53.9809,-19.3055,9,87.88,492.034
-53.9809,-17.704,9,332.93,492.034
-53.9809,-16.9032,9,89.57,492.034
-53.9809,-16.1024,9,135.2,492.034
-53.9809,-15.3016,9,239.98,492.034
-53.2874,-14.9012,9,98.02,492.034
-53.2874,-14.1004,9,150.41,492.034
-52.5939,-19.3055,9,103.09,492.034
-52.5939,-18.5047,9,133.51,492.034
-52.5939,-16.9032,9,204.49,492.034
-51.9004,-19.7059,9,169,492.034
-51.2069,-11.2976,9,375.18,492.034
-50.5134,-12.4988,9,147.03,492.034
-50.5134,-10.8972,9,273.78,492.034
-70.725,-11.2976,9,228.15,492.034
-58.0919,-28.2008,9,128.44,492.034
-51.8504,-22.9957,9,91.26,492.034
-51.1569,-20.9937,9,135.2,492.034
-50.4634,-28.6012,9,461.37,492.034
-64.4335,-24.5973,9,92.95,492.034
-59.579,-24.1969,9,147.03,492.034
-58.8854,-32.6051,9,133.51,492.034
-77.8256,-30.8034,9,248,492.034
-53.9309,-7.2071,10,390.39,492.034
-63.69,-12.8992,10,170.69,492.034
-61.6095,-17.3036,10,130.13,492.034
-60.916,-14.5008,10,98.02,492.034
-60.2225,-16.5028,10,158.86,492.034
-60.2225,-15.702,10,135.2,492.034
-59.5289,-18.5047,10,118.3,492.034
-59.5289,-17.704,10,309.27,492.034
-58.8354,-18.9051,10,324.48,492.034
-58.8354,-17.3036,10,96.33,492.034
-58.8354,-16.5028,10,177.45,492.034
-58.8354,-14.1004,10,278.85,492.034
-58.1419,-20.1063,10,474.89,492.034
-58.1419,-19.3055,10,292.37,492.034
-58.1419,-18.5047,10,501.93,492.034
-58.1419,-17.704,10,246.74,492.034
-58.1419,-16.9032,10,314.34,492.034
-58.1419,-16.1024,10,152.1,492.034
-57.4484,-22.9091,10,99.71,492.034
-57.4484,-19.7059,10,197.73,492.034
-57.4484,-18.9051,10,929.5,492.034
-57.4484,-18.1043,10,2372.39,492.034
-57.4484,-17.3036,10,2329.94,492.034
-57.4484,-16.5028,10,931.19,492.034
-57.4484,-15.702,10,246.74,492.034
-57.4484,-13.2996,10,182.52,492.034
-56.7549,-21.7079,10,226.46,492.034
-56.7549,-20.9071,10,98.02,492.034
-56.7549,-20.1063,10,459.68,492.034
-56.7549,-19.3055,10,1396.05,492.034
-56.7549,-18.5047,10,9334.15,492.034
-56.7549,-17.704,10,28309.2,492.034
-56.7549,-16.9032,10,1396.05,492.034
-56.7549,-16.1024,10,204.49,492.034
-56.7549,-15.3016,10,288.99,492.034
-56.7549,-14.5008,10,446.16,492.034
-56.0614,-20.5067,10,304.2,492.034
-56.0614,-19.7059,10,2075.24,492.034
-56.0614,-18.9051,10,1990.34,492.034
-56.0614,-18.1043,10,24064.2,492.034
-56.0614,-17.3036,10,5343.87,492.034
-56.0614,-16.5028,10,667.55,492.034
-56.0614,-15.702,10,185.9,492.034
-56.0614,-14.9012,10,287.3,492.034
-55.3679,-21.7079,10,125.06,492.034
-55.3679,-20.1063,10,1735.65,492.034
-55.3679,-19.3055,10,775.71,492.034
-55.3679,-18.5047,10,1735.65,492.034
-55.3679,-17.704,10,2542.19,492.034
-55.3679,-16.9032,10,618.54,492.034
-55.3679,-16.1024,10,290.68,492.034
-55.3679,-14.5008,10,148.72,492.034
-54.6744,-19.7059,10,383.63,492.034
-54.6744,-18.9051,10,180.83,492.034
-54.6744,-18.1043,10,530.66,492.034
-54.6744,-17.3036,10,883.87,492.034
-54.6744,-16.5028,10,473.2,492.034
-54.6744,-15.702,10,221.39,492.034
-53.9809,-20.1063,10,96.33,492.034
-53.9809,-19.3055,10,370.11,492.034
-53.9809,-18.5047,10,682.76,492.034
-53.9809,-17.704,10,436.02,492.034
-53.2874,-17.3036,10,153.79,492.034
-53.2874,-15.702,10,111.54,492.034
-53.2874,-14.9012,10,121.68,492.034
-58.0919,-25.7984,10,185.9,492.034
-52.5439,-20.9937,10,175.76,492.034
-51.8504,-21.3941,10,432.64,492.034
-48.3829,-24.9977,10,229.84,492.034
-48.3829,-21.7945,10,138.58,492.034
-47.6894,-22.1949,10,114.92,492.034
-64.4335,-26.9996,10,454.61,492.034
-48.3329,-13.7,11,104.78,492.034
-62.303,-20.9071,11,165.62,492.034
-60.916,-20.1063,11,189.28,492.034
-60.916,-17.704,11,126.75,492.034
-60.916,-16.9032,11,98.02,492.034
-60.2225,-20.5067,11,133.51,492.034
-60.2225,-19.7059,11,86.19,492.034
-60.2225,-18.9051,11,118.3,492.034
-60.2225,-16.5028,11,319.41,492.034
-60.2225,-14.9012,11,175.76,492.034
-59.5289,-21.7079,11,157.17,492.034
-59.5289,-18.5047,11,365.04,492.034
-59.5289,-17.704,11,92.95,492.034
-59.5289,-14.5008,11,299.13,492.034
-59.5289,-13.7,11,103.09,492.034
-58.8354,-20.5067,11,317.72,492.034
-58.8354,-19.7059,11,211.25,492.034
-58.8354,-18.9051,11,152.1,492.034
-58.8354,-18.1043,11,664.17,492.034
-58.8354,-17.3036,11,106.47,492.034
-58.8354,-16.5028,11,187.59,492.034
-58.8354,-15.702,11,133.51,492.034
-58.1419,-21.7079,11,153.79,492.034
-58.1419,-20.9071,11,103.09,492.034
-58.1419,-20.1063,11,714.87,492.034
-58.1419,-19.3055,11,358.28,492.034
-58.1419,-18.5047,11,1820.54,492.034
-58.1419,-17.704,11,1311.15,492.034
-58.1419,-16.9032,11,201.11,492.034
-58.1419,-15.3016,11,103.09,492.034
-57.4484,-22.9091,11,111.54,492.034
-57.4484,-22.1083,11,255.19,492.034
-57.4484,-20.5067,11,338,492.034
-57.4484,-19.7059,11,758.81,492.034
-57.4484,-18.9051,11,2457.29,492.034
-57.4484,-18.1043,11,9334.15,492.034
-57.4484,-17.3036,11,4876.93,492.034
-57.4484,-16.5028,11,574.6,492.034
-57.4484,-15.702,11,380.25,492.034
-57.4484,-14.9012,11,118.3,492.034
-56.7549,-20.9071,11,277.16,492.034
-56.7549,-20.1063,11,495.17,492.034
-56.7549,-19.3055,11,2287.49,492.034
-56.7549,-18.5047,11,17229.8,492.034
-56.7549,-17.704,11,22663.4,492.034
-56.7549,-16.9032,11,3051.59,492.034
-56.7549,-16.1024,11,331.24,492.034
-56.7549,-14.5008,11,332.93,492.034
-56.7549,-13.7,11,145.34,492.034
-56.0614,-22.1083,11,167.31,492.034
-56.0614,-21.3075,11,113.23,492.034
-56.0614,-20.5067,11,343.07,492.034
-56.0614,-19.7059,11,1311.15,492.034
-56.0614,-18.9051,11,4240.18,492.034
-56.0614,-18.1043,11,8654.95,492.034
-56.0614,-17.3036,11,2372.39,492.034
-56.0614,-16.5028,11,1353.6,492.034
-56.0614,-15.702,11,299.13,492.034
-56.0614,-14.1004,11,96.33,492.034
-56.0614,-9.29567,11,267.02,492.034
-55.3679,-20.9071,11,98.02,492.034
-55.3679,-20.1063,11,270.4,492.034
-55.3679,-19.3055,11,606.71,492.034
-55.3679,-18.5047,11,1098.9,492.034
-55.3679,-17.704,11,748.67,492.034
-55.3679,-16.9032,11,496.86,492.034
-55.3679,-14.5008,11,826.41,492.034
-55.3679,-13.7,11,92.95,492.034
-55.3679,-12.0984,11,94.64,492.034
-54.6744,-20.5067,11,512.07,492.034
-54.6744,-19.7059,11,980.2,492.034
-54.6744,-18.9051,11,218.01,492.034
-54.6744,-18.1043,11,474.89,492.034
-54.6744,-17.3036,11,206.18,492.034
-54.6744,-15.702,11,317.72,492.034
-53.9809,-20.9071,11,212.94,492.034
-53.9809,-20.1063,11,283.92,492.034
-53.9809,-19.3055,11,319.41,492.034
-53.9809,-18.5047,11,206.18,492.034
-53.9809,-17.704,11,96.33,492.034
-53.9809,-16.9032,11,294.06,492.034
-53.9809,-15.3016,11,111.54,492.034
-53.2874,-18.9051,11,96.33,492.034
-53.2874,-17.3036,11,123.37,492.034
-52.5939,-18.5047,11,223.08,492.034
-52.5939,-13.7,11,89.57,492.034
-51.9004,-18.1043,11,104.78,492.034
-51.9004,-16.5028,11,473.2,492.034
-57.3984,-23.7965,11,180.83,492.034
-56.0114,-23.7965,11,131.82,492.034
-55.3179,-22.5953,11,92.95,492.034
-54.6244,-24.5973,11,86.19,492.034
-53.2374,-21.3941,11,104.78,492.034
-44.9154,-27.8004,11,150.41,492.034
-67.2075,-22.9957,11,91.26,492.034
-60.2725,-26.1988,11,361.66,492.034
-63.0465,-3.60355,12,165.62,492.034
-60.966,0,12,125.06,492.034
-49.7199,-17.704,12,238.29,492.034
-62.9965,-21.3075,12,99.71,492.034
-62.303,-16.9032,12,299.13,492.034
-61.6095,-21.3075,12,153.79,492.034
-60.916,-16.9032,12,158.86,492.034
-60.2225,-18.9051,12,119.99,492.034
-60.2225,-18.1043,12,108.16,492.034
-60.2225,-16.5028,12,349.83,492.034
-59.5289,-23.3095,12,321.1,492.034
-59.5289,-20.1063,12,125.06,492.034
-59.5289,-16.9032,12,503.62,492.034
-59.5289,-16.1024,12,292.37,492.034
-59.5289,-14.5008,12,103.09,492.034
-59.5289,-13.7,12,219.7,492.034
-58.8354,-20.5067,12,150.41,492.034
-58.8354,-19.7059,12,104.78,492.034
-58.8354,-18.9051,12,206.18,492.034
-58.8354,-18.1043,12,490.1,492.034
-58.8354,-17.3036,12,158.86,492.034
-58.8354,-16.5028,12,179.14,492.034
-58.8354,-15.702,12,214.63,492.034
-58.8354,-14.9012,12,436.02,492.034
-58.8354,-14.1004,12,118.3,492.034
-58.8354,-13.2996,12,125.06,492.034
-58.1419,-20.1063,12,899.08,492.034
-58.1419,-19.3055,12,302.51,492.034
-58.1419,-18.5047,12,1353.6,492.034
-58.1419,-17.704,12,2457.29,492.034
-58.1419,-16.9032,12,579.67,492.034
-58.1419,-16.1024,12,277.16,492.034
-57.4484,-20.5067,12,136.89,492.034
-57.4484,-19.7059,12,780.78,492.034
-57.4484,-18.9051,12,1693.2,492.034
-57.4484,-18.1043,12,16762.8,492.034
-57.4484,-17.3036,12,3051.59,492.034
-57.4484,-16.5028,12,1020.76,492.034
-57.4484,-15.702,12,507,492.034
-57.4484,-14.9012,12,339.69,492.034
-56.7549,-20.9071,12,221.39,492.034
-56.7549,-20.1063,12,861.9,492.034
-56.7549,-19.3055,12,1027.52,492.034
-56.7549,-18.5047,12,16847.7,492.034
-56.7549,-17.704,12,16550.6,492.034
-56.7549,-16.9032,12,2499.74,492.034
-56.7549,-16.1024,12,402.22,492.034
-56.0614,-21.3075,12,182.52,492.034
-56.0614,-20.5067,12,1056.45,492.034
-56.0614,-19.7059,12,799.37,492.034
-56.0614,-18.9051,12,1025.83,492.034
-56.0614,-18.1043,12,3476.08,492.034
-56.0614,-17.3036,12,1353.6,492.034
-56.0614,-16.5028,12,125.06,492.034
-56.0614,-15.702,12,153.79,492.034
-56.0614,-14.9012,12,184.21,492.034
-55.3679,-20.9071,12,141.96,492.034
-55.3679,-19.3055,12,731.77,492.034
-55.3679,-18.5047,12,704.73,492.034
-55.3679,-17.704,12,566.15,492.034
-55.3679,-16.9032,12,92.95,492.034
-55.3679,-16.1024,12,170.69,492.034
-55.3679,-15.3016,12,141.96,492.034
-54.6744,-21.3075,12,307.58,492.034
-54.6744,-19.7059,12,457.99,492.034
-54.6744,-18.9051,12,206.18,492.034
-54.6744,-18.1043,12,801.06,492.034
-54.6744,-17.3036,12,118.3,492.034
-53.9809,-20.9071,12,157.17,492.034
-53.9809,-18.5047,12,92.95,492.034
-53.9809,-16.9032,12,218.01,492.034
-53.9809,-16.1024,12,131.82,492.034
-53.2874,-17.3036,12,336.31,492.034
-53.2874,-16.5028,12,510.38,492.034
-52.5939,-19.3055,12,131.82,492.034
-52.5939,-17.704,12,143.65,492.034
-51.9004,-16.5028,12,295.75,492.034
-51.2069,-18.5047,12,130.13,492.034
-74.1925,-14.9012,12,130.13,492.034
-74.1925,-14.1004,12,118.3,492.034
-67.2575,-12.4988,12,130.13,492.034
-56.7049,-24.1969,12,517.14,492.034
-56.7049,-23.3961,12,160.55,492.034
-51.8504,-21.3941,12,89.57,492.034
-49.0764,-21.3941,12,111.54,492.034
-48.3829,-31.404,12,170.69,492.034
-46.3024,-35.0075,12,136.89,492.034
-64.4335,-26.1988,12,299.13,492.034
-60.966,-29.8024,12,103.09,492.034
-38.5739,0,13,202.8,492.034
-51.1569,-5.60552,13,157.17,492.034
-48.3329,-20.1063,13,106.47,492.034
-46.2524,-7.6941,13,190.97,492.034
-66.464,-11.2976,13,130.13,492.034
-65.077,-14.5008,13,190.97,492.034
-65.077,-10.4969,13,128.44,492.034
-63.69,-9.69607,13,398.84,492.034
-62.303,-16.9032,13,99.71,492.034
-60.916,-19.3055,13,189.28,492.034
-60.916,-18.5047,13,130.13,492.034
-60.916,-16.1024,13,130.13,492.034
-60.2225,-18.9051,13,245.05,492.034
-60.2225,-17.3036,13,121.68,492.034
-60.2225,-16.5028,13,106.47,492.034
-59.5289,-20.9071,13,158.86,492.034
-59.5289,-20.1063,13,114.92,492.034
-59.5289,-19.3055,13,248.43,492.034
-59.5289,-18.5047,13,392.08,492.034
-59.5289,-17.704,13,520.52,492.034
-59.5289,-16.9032,13,664.17,492.034
-59.5289,-16.1024,13,275.47,492.034
-59.5289,-15.3016,13,228.15,492.034
-59.5289,-7.2937,13,89.57,492.034
-58.8354,-23.7099,13,92.95,492.034
-58.8354,-18.9051,13,263.64,492.034
-58.8354,-18.1043,13,1396.05,492.034
-58.8354,-17.3036,13,861.9,492.034
-58.8354,-16.5028,13,1014,492.034
-58.8354,-14.9012,13,91.26,492.034
-58.1419,-20.9071,13,343.07,492.034
-58.1419,-20.1063,13,804.44,492.034
-58.1419,-19.3055,13,990.34,492.034
-58.1419,-18.5047,13,3476.08,492.034
-58.1419,-17.704,13,1778.1,492.034
-58.1419,-16.9032,13,1141.35,492.034
-58.1419,-16.1024,13,290.68,492.034
-58.1419,-15.3016,13,192.66,492.034
-57.4484,-22.9091,13,189.28,492.034
-57.4484,-21.3075,13,91.26,492.034
