X,Y,Layer,Eff_ADC,E
59.7601,45.5044,4,339.69,567.885
60.4536,44.3032,4,199.42,567.885
60.4536,45.104,4,1565.85,567.885
60.4536,45.9048,4,270.4,567.885
60.4536,46.7056,4,185.9,567.885
61.1471,42.3012,4,126.75,567.885
61.1471,43.9028,4,2839.34,567.885
61.1471,44.7036,4,5725.92,567.885
61.1471,45.5044,4,2627.09,567.885
61.1471,46.3052,4,204.49,567.885
61.8406,42.7016,4,223.08,567.885
61.8406,43.5024,4,5301.42,567.885
61.8406,44.3032,4,15616.7,567.885
61.8406,45.104,4,1268.7,567.885
61.8406,45.9048,4,290.68,567.885
62.5341,42.3012,4,141.96,567.885
62.5341,43.102,4,116.61,567.885
62.5341,43.9028,4,703.04,567.885
62.5341,44.7036,4,505.31,567.885
62.5341,45.5044,4,278.85,567.885
63.2276,41.9008,4,96.33,567.885
63.2276,43.5024,4,403.91,567.885
63.2276,44.3032,4,125.06,567.885
63.9211,46.3052,4,187.59,567.885
65.3081,44.7036,4,172.38,567.885
70.8406,48.9077,4,217,567.885
65.5893,54.3996,4,128,567.885
71.8308,60.4056,4,154,567.885
72.8711,55.0002,4,101,567.885
88.6249,36.2953,4,85.56,567.885
54.9056,48.3071,5,101.4,567.885
56.9861,46.3052,5,158.86,567.885
57.6796,43.5024,5,290.68,567.885
59.7601,41.5004,5,113.23,567.885
59.7601,43.102,5,387.01,567.885
59.7601,43.9028,5,167.31,567.885
59.7601,44.7036,5,676,567.885
59.7601,45.5044,5,329.55,567.885
59.7601,46.3052,5,703.04,567.885
60.4536,42.7016,5,145.34,567.885
60.4536,43.5024,5,370.11,567.885
60.4536,44.3032,5,202.8,567.885
60.4536,45.104,5,615.16,567.885
60.4536,45.9048,5,1141.35,567.885
60.4536,47.5063,5,96.33,567.885
61.1471,43.102,5,385.32,567.885
61.1471,43.9028,5,2032.79,567.885
61.1471,44.7036,5,3730.78,567.885
61.1471,45.5044,5,5258.97,567.885
61.1471,46.3052,5,292.37,567.885
61.1471,47.1059,5,119.99,567.885
61.1471,47.9067,5,155.48,567.885
61.8406,42.7016,5,314.34,567.885
61.8406,43.5024,5,2542.19,567.885
61.8406,44.3032,5,17781.6,567.885
61.8406,45.104,5,4707.13,567.885
61.8406,45.9048,5,1141.35,567.885
61.8406,46.7056,5,101.4,567.885
62.5341,43.102,5,1098.9,567.885
62.5341,43.9028,5,6532.46,567.885
62.5341,44.7036,5,4792.03,567.885
62.5341,45.5044,5,1141.35,567.885
62.5341,46.3052,5,381.94,567.885
63.2276,41.9008,5,170.69,567.885
63.2276,42.7016,5,174.07,567.885
63.2276,43.5024,5,299.13,567.885
63.2276,44.3032,5,687.83,567.885
63.2276,45.104,5,599.95,567.885
63.9211,39.0981,5,272.09,567.885
63.9211,40.6996,5,441.09,567.885
63.9211,43.9028,5,258.57,567.885
63.9211,44.7036,5,114.92,567.885
64.6146,41.1,5,104.78,567.885
65.3081,38.2973,5,218.01,567.885
49.3076,53.9993,5,204.49,567.885
75.0016,36.8959,5,92,567.885
50.0011,30.2028,6,138.58,567.885
45.7901,42.3012,6,96.33,567.885
59.7601,45.5044,6,300.82,567.885
59.7601,47.9067,6,147.03,567.885
60.4536,42.7016,6,86.19,567.885
60.4536,44.3032,6,174.07,567.885
60.4536,45.104,6,224.77,567.885
60.4536,45.9048,6,359.97,567.885
61.1471,39.0981,6,255.19,567.885
61.1471,43.9028,6,485.03,567.885
61.1471,44.7036,6,1000.48,567.885
61.1471,45.5044,6,4876.93,567.885
61.1471,46.3052,6,642.2,567.885
61.8406,40.2992,6,140.27,567.885
61.8406,41.9008,6,256.88,567.885
61.8406,43.5024,6,534.04,567.885
61.8406,44.3032,6,6872.06,567.885
61.8406,45.104,6,7763.51,567.885
61.8406,45.9048,6,3391.18,567.885
61.8406,46.7056,6,429.26,567.885
61.8406,47.5063,6,116.61,567.885
61.8406,48.3071,6,116.61,567.885
61.8406,49.1079,6,138.58,567.885
62.5341,43.102,6,528.97,567.885
62.5341,43.9028,6,8994.55,567.885
62.5341,44.7036,6,25974.4,567.885
62.5341,45.5044,6,1226.25,567.885
62.5341,46.3052,6,272.09,567.885
62.5341,47.9067,6,131.82,567.885
63.2276,42.7016,6,108.16,567.885
63.2276,43.5024,6,618.54,567.885
63.2276,44.3032,6,1693.2,567.885
63.2276,45.104,6,961.61,567.885
63.2276,45.9048,6,99.71,567.885
63.2276,47.5063,6,138.58,567.885
63.9211,40.6996,6,98.02,567.885
63.9211,43.102,6,371.8,567.885
63.9211,43.9028,6,334.62,567.885
64.6146,42.7016,6,92.95,567.885
64.6146,45.104,6,189.28,567.885
66.0016,48.3071,6,135.2,567.885
67.7198,44.7036,6,122,567.885
68.7601,46.5054,6,119,567.885
69.8003,41.1,6,86,567.885
75.0016,44.103,6,212,567.885
62.5841,32.6051,7,158.86,567.885
39.5485,40.2992,7,187.59,567.885
51.4381,44.7036,7,92.95,567.885
52.1316,45.104,7,118.3,567.885
54.9056,41.1,7,228.15,567.885
57.6796,45.9048,7,221.39,567.885
59.0666,41.9008,7,170.69,567.885
59.0666,50.7095,7,331.24,567.885
59.7601,42.3012,7,101.4,567.885
59.7601,46.3052,7,91.26,567.885
60.4536,39.4985,7,136.89,567.885
60.4536,41.9008,7,207.87,567.885
60.4536,43.5024,7,267.02,567.885
60.4536,44.3032,7,1183.8,567.885
60.4536,45.104,7,331.24,567.885
60.4536,45.9048,7,576.29,567.885
60.4536,46.7056,7,648.96,567.885
61.1471,43.102,7,456.3,567.885
61.1471,43.9028,7,572.91,567.885
61.1471,44.7036,7,664.17,567.885
61.1471,45.5044,7,1693.2,567.885
61.1471,46.3052,7,1226.25,567.885
61.1471,47.1059,7,439.4,567.885
61.1471,47.9067,7,99.71,567.885
61.8406,42.7016,7,250.12,567.885
61.8406,43.5024,7,1396.05,567.885
61.8406,44.3032,7,3773.23,567.885
61.8406,45.104,7,5216.52,567.885
61.8406,45.9048,7,9334.15,567.885
61.8406,46.7056,7,858.52,567.885
61.8406,47.5063,7,226.46,567.885
62.5341,42.3012,7,300.82,567.885
62.5341,43.102,7,1098.9,567.885
62.5341,43.9028,7,3560.98,567.885
62.5341,44.7036,7,34591.7,567.885
62.5341,45.5044,7,8994.55,567.885
62.5341,46.3052,7,1693.2,567.885
62.5341,47.1059,7,1056.45,567.885
63.2276,41.1,7,98.02,567.885
63.2276,41.9008,7,150.41,567.885
63.2276,42.7016,7,517.14,567.885
63.2276,43.5024,7,1353.6,567.885
63.2276,44.3032,7,6574.91,567.885
63.2276,45.104,7,4961.82,567.885
63.2276,45.9048,7,1353.6,567.885
63.2276,46.7056,7,1226.25,567.885
63.2276,47.5063,7,388.7,567.885
63.9211,40.6996,7,167.31,567.885
63.9211,42.3012,7,108.16,567.885
63.9211,43.102,7,114.92,567.885
63.9211,43.9028,7,233.22,567.885
63.9211,44.7036,7,528.97,567.885
63.9211,45.5044,7,735.15,567.885
63.9211,47.1059,7,169,567.885
63.9211,47.9067,7,180.83,567.885
63.9211,48.7075,7,184.21,567.885
64.6146,43.5024,7,135.2,567.885
64.6146,45.104,7,483.34,567.885
64.6146,45.9048,7,125.06,567.885
64.6146,46.7056,7,111.54,567.885
64.6146,48.3071,7,131.82,567.885
65.3081,43.102,7,179.14,567.885
65.3081,43.9028,7,158.86,567.885
65.3081,45.5044,7,170.69,567.885
66.0016,41.9008,7,89.57,567.885
54.8556,51.5969,7,245.05,567.885
69.8003,37.4965,7,244,567.885
59.3478,58.0032,7,207,567.885
61.4283,54.3996,7,98,567.885
64.6646,35.4079,8,94.64,567.885
65.3581,35.8083,8,150.41,567.885
52.8251,41.5004,8,185.9,567.885
53.5186,39.4985,8,153.79,567.885
55.5991,44.7036,8,207.87,567.885
58.3731,36.6957,8,147.03,567.885
58.3731,43.102,8,148.72,567.885
59.0666,47.5063,8,125.06,567.885
59.7601,44.7036,8,92.95,567.885
59.7601,47.9067,8,267.02,567.885
60.4536,42.7016,8,882.18,567.885
60.4536,44.3032,8,586.43,567.885
60.4536,45.104,8,464.75,567.885
60.4536,46.7056,8,147.03,567.885
61.1471,38.2973,8,143.65,567.885
61.1471,41.5004,8,150.41,567.885
61.1471,43.9028,8,206.18,567.885
61.1471,44.7036,8,488.41,567.885
61.1471,45.5044,8,1226.25,567.885
61.1471,46.3052,8,1014,567.885
61.1471,47.1059,8,283.92,567.885
61.8406,43.5024,8,481.65,567.885
61.8406,44.3032,8,1311.15,567.885
61.8406,45.104,8,2414.84,567.885
61.8406,45.9048,8,10862.3,567.885
61.8406,46.7056,8,1268.7,567.885
61.8406,47.5063,8,157.17,567.885
62.5341,42.3012,8,87.88,567.885
62.5341,43.102,8,304.2,567.885
62.5341,43.9028,8,1480.95,567.885
62.5341,44.7036,8,26483.8,567.885
62.5341,45.5044,8,13961.2,567.885
62.5341,46.3052,8,2796.89,567.885
62.5341,47.1059,8,111.54,567.885
62.5341,47.9067,8,94.64,567.885
62.5341,48.7075,8,954.85,567.885
63.2276,42.7016,8,190.97,567.885
63.2276,43.5024,8,2457.29,567.885
63.2276,44.3032,8,7551.26,567.885
63.2276,45.104,8,23894.4,567.885
63.2276,45.9048,8,1947.89,567.885
63.2276,46.7056,8,605.02,567.885
63.2276,47.5063,8,189.28,567.885
63.9211,43.102,8,365.04,567.885
63.9211,43.9028,8,1862.99,567.885
63.9211,44.7036,8,1650.75,567.885
63.9211,45.5044,8,1650.75,567.885
63.9211,46.3052,8,669.24,567.885
63.9211,47.1059,8,116.61,567.885
64.6146,43.5024,8,162.24,567.885
64.6146,44.3032,8,696.28,567.885
64.6146,45.104,8,755.43,567.885
65.3081,38.2973,8,111.54,567.885
65.3081,42.3012,8,172.38,567.885
65.3081,43.9028,8,109.85,567.885
65.3081,44.7036,8,206.18,567.885
65.3081,45.5044,8,177.45,567.885
65.3081,46.3052,8,172.38,567.885
66.0016,47.5063,8,138.58,567.885
66.0016,48.3071,8,1353.6,567.885
66.6952,44.7036,8,128.44,567.885
58.3231,53.5989,8,221.39,567.885
67.7198,45.9048,8,410,567.885
64.5491,51.3967,8,92,567.885
70.7906,53.7991,8,114,567.885
52.8251,43.9028,9,121.68,567.885
56.2926,49.9087,9,255.19,567.885
56.9861,38.2973,9,190.97,567.885
57.6796,44.3032,9,145.34,567.885
58.3731,42.3012,9,199.42,567.885
58.3731,43.9028,9,116.61,567.885
58.3731,45.5044,9,165.62,567.885
59.0666,34.6937,9,153.79,567.885
59.0666,44.3032,9,106.47,567.885
59.0666,45.9048,9,98.02,567.885
59.0666,49.1079,9,141.96,567.885
59.7601,43.9028,9,246.74,567.885
60.4536,43.5024,9,196.04,567.885
60.4536,44.3032,9,420.81,567.885
60.4536,45.104,9,278.85,567.885
60.4536,46.7056,9,160.55,567.885
60.4536,47.5063,9,180.83,567.885
60.4536,49.1079,9,241.67,567.885
60.4536,49.9087,9,278.85,567.885
60.4536,50.7095,9,121.68,567.885
61.1471,41.5004,9,326.17,567.885
61.1471,42.3012,9,87.88,567.885
61.1471,43.9028,9,419.12,567.885
61.1471,44.7036,9,943.02,567.885
61.1471,45.5044,9,576.29,567.885
61.1471,46.3052,9,902.46,567.885
61.1471,47.1059,9,299.13,567.885
61.1471,50.3091,9,169,567.885
61.8406,44.3032,9,904.15,567.885
61.8406,45.104,9,2202.59,567.885
61.8406,45.9048,9,2627.09,567.885
61.8406,46.7056,9,2202.59,567.885
61.8406,47.5063,9,1056.45,567.885
61.8406,48.3071,9,101.4,567.885
62.5341,40.6996,9,234.91,567.885
62.5341,41.5004,9,236.6,567.885
62.5341,43.102,9,1608.3,567.885
62.5341,43.9028,9,1693.2,567.885
62.5341,44.7036,9,6065.52,567.885
62.5341,45.5044,9,10098.2,567.885
62.5341,46.3052,9,7678.61,567.885
62.5341,47.1059,9,1141.35,567.885
62.5341,47.9067,9,307.58,567.885
63.2276,41.9008,9,351.52,567.885
63.2276,42.7016,9,505.31,567.885
63.2276,43.5024,9,557.7,567.885
63.2276,44.3032,9,6150.42,567.885
63.2276,45.104,9,41935.5,567.885
63.2276,45.9048,9,10650.1,567.885
63.2276,46.7056,9,1311.15,567.885
63.2276,47.5063,9,633.75,567.885
63.2276,48.3071,9,91.26,567.885
63.2276,49.9087,9,145.34,567.885
63.9211,39.8988,9,101.4,567.885
63.9211,42.3012,9,103.09,567.885
63.9211,43.102,9,882.18,567.885
63.9211,43.9028,9,2796.89,567.885
63.9211,44.7036,9,6574.91,567.885
63.9211,45.5044,9,6065.52,567.885
63.9211,46.3052,9,1438.5,567.885
63.9211,47.1059,9,569.53,567.885
63.9211,47.9067,9,141.96,567.885
63.9211,48.7075,9,172.38,567.885
64.6146,41.9008,9,211.25,567.885
64.6146,43.5024,9,229.84,567.885
64.6146,44.3032,9,995.41,567.885
64.6146,45.104,9,2669.54,567.885
64.6146,45.9048,9,1226.25,567.885
64.6146,46.7056,9,334.62,567.885
64.6146,47.5063,9,495.17,567.885
64.6146,48.3071,9,180.83,567.885
65.3081,43.9028,9,246.74,567.885
65.3081,44.7036,9,640.51,567.885
65.3081,45.5044,9,463.06,567.885
65.3081,46.3052,9,997.1,567.885
65.3081,47.1059,9,233.22,567.885
65.3081,47.9067,9,91.26,567.885
66.0016,44.3032,9,89.57,567.885
66.0016,45.104,9,175.76,567.885
66.0016,46.7056,9,128.44,567.885
66.6952,44.7036,9,135.2,567.885
66.6952,45.5044,9,98.02,567.885
58.3231,60.806,9,103.09,567.885
67.7198,41.1,9,206,567.885
67.7198,45.9048,9,443,567.885
67.7198,48.3071,9,298,567.885
68.7601,42.9018,9,270,567.885
68.7601,44.103,9,99,567.885
69.8003,45.9048,9,104,567.885
70.8406,45.3042,9,395,567.885
63.5088,51.9973,9,180,567.885
66.6296,50.1955,9,118,567.885
66.6296,52.5979,9,174,567.885
68.7101,51.3967,9,158,567.885
54.2121,48.7075,10,131.82,567.885
57.6796,46.7056,10,87.88,567.885
57.6796,47.5063,10,116.61,567.885
59.0666,38.6977,10,86.19,567.885
59.0666,45.9048,10,87.88,567.885
59.7601,40.6996,10,128.44,567.885
59.7601,41.5004,10,108.16,567.885
59.7601,45.5044,10,187.59,567.885
60.4536,45.104,10,119.99,567.885
60.4536,45.9048,10,317.72,567.885
60.4536,46.7056,10,86.19,567.885
60.4536,47.5063,10,236.6,567.885
61.1471,43.9028,10,140.27,567.885
61.1471,44.7036,10,635.44,567.885
61.1471,45.5044,10,471.51,567.885
61.1471,46.3052,10,581.36,567.885
61.1471,47.1059,10,1183.8,567.885
61.1471,48.7075,10,248.43,567.885
61.1471,49.5083,10,162.24,567.885
61.8406,41.9008,10,123.37,567.885
61.8406,42.7016,10,145.34,567.885
61.8406,43.5024,10,236.6,567.885
61.8406,44.3032,10,140.27,567.885
61.8406,45.104,10,978.51,567.885
61.8406,45.9048,10,1905.44,567.885
61.8406,46.7056,10,1311.15,567.885
61.8406,47.5063,10,366.73,567.885
62.5341,41.5004,10,104.78,567.885
62.5341,42.3012,10,160.55,567.885
62.5341,43.102,10,363.35,567.885
62.5341,43.9028,10,140.27,567.885
62.5341,44.7036,10,1056.45,567.885
62.5341,45.5044,10,4367.53,567.885
62.5341,46.3052,10,8739.85,567.885
62.5341,47.1059,10,1056.45,567.885
62.5341,47.9067,10,420.81,567.885
62.5341,48.7075,10,295.75,567.885
63.2276,43.5024,10,395.46,567.885
63.2276,44.3032,10,1226.25,567.885
63.2276,45.104,10,36459.5,567.885
63.2276,45.9048,10,12517.9,567.885
63.2276,46.7056,10,2457.29,567.885
63.2276,47.5063,10,1030.9,567.885
63.2276,48.3071,10,221.39,567.885
63.2276,49.1079,10,87.88,567.885
63.9211,39.8988,10,231.53,567.885
63.9211,43.102,10,370.11,567.885
63.9211,43.9028,10,730.08,567.885
63.9211,44.7036,10,7381.46,567.885
63.9211,45.5044,10,15829,567.885
63.9211,46.3052,10,3348.74,567.885
63.9211,47.1059,10,615.16,567.885
63.9211,47.9067,10,598.26,567.885
64.6146,43.5024,10,789.23,567.885
64.6146,44.3032,10,819.65,567.885
64.6146,45.104,10,1778.1,567.885
64.6146,45.9048,10,635.44,567.885
64.6146,46.7056,10,297.44,567.885
64.6146,47.5063,10,366.73,567.885
64.6146,49.1079,10,180.83,567.885
65.3081,39.8988,10,265.33,567.885
65.3081,43.102,10,363.35,567.885
65.3081,43.9028,10,441.09,567.885
65.3081,44.7036,10,887.25,567.885
65.3081,45.5044,10,118.3,567.885
65.3081,46.3052,10,91.26,567.885
65.3081,47.1059,10,507,567.885
65.3081,48.7075,10,201.11,567.885
66.0016,42.7016,10,507,567.885
66.0016,44.3032,10,119.99,567.885
66.0016,45.9048,10,187.59,567.885
66.0016,46.7056,10,143.65,567.885
66.0016,47.5063,10,336.31,567.885
66.6952,43.102,10,116.61,567.885
52.7751,62.4075,10,216.32,567.885
67.7198,43.5024,10,161,567.885
67.7198,44.7036,10,330,567.885
67.7198,45.9048,10,101,567.885
67.7198,47.1059,10,203,567.885
68.7601,41.7006,10,124,567.885
70.8406,45.3042,10,104,567.885
70.8406,47.7065,10,146,567.885
59.3478,54.3996,10,92,567.885
63.5088,51.9973,10,212,567.885
64.5491,51.3967,10,114,567.885
64.5491,52.5979,10,96,567.885
67.6698,49.5949,10,100,567.885
68.7101,50.1955,10,241,567.885
69.7503,53.1985,10,398,567.885
73.9114,91.8095,10,371.38,567.885
63.9711,35.0075,11,287.3,567.885
65.3581,35.0075,11,190.97,567.885
68.1322,37.4099,11,307.58,567.885
43.016,40.6996,11,86.19,567.885
54.9056,46.7056,11,99.71,567.885
56.9861,49.5083,11,157.17,567.885
57.6796,41.1,11,136.89,567.885
58.3731,43.102,11,179.14,567.885
59.7601,44.7036,11,402.22,567.885
59.7601,47.1059,11,256.88,567.885
59.7601,48.7075,11,219.7,567.885
60.4536,44.3032,11,366.73,567.885
60.4536,45.104,11,116.61,567.885
60.4536,45.9048,11,777.4,567.885
60.4536,46.7056,11,121.68,567.885
60.4536,48.3071,11,292.37,567.885
61.1471,42.3012,11,361.66,567.885
61.1471,44.7036,11,187.59,567.885
61.1471,45.5044,11,239.98,567.885
61.1471,46.3052,11,441.09,567.885
61.1471,47.1059,11,92.95,567.885
61.1471,47.9067,11,160.55,567.885
61.1471,49.5083,11,157.17,567.885
61.1471,51.1099,11,114.92,567.885
61.8406,41.1,11,130.13,567.885
61.8406,42.7016,11,412.36,567.885
61.8406,43.5024,11,272.09,567.885
61.8406,44.3032,11,238.29,567.885
61.8406,45.104,11,628.68,567.885
61.8406,45.9048,11,833.17,567.885
61.8406,46.7056,11,706.42,567.885
61.8406,47.5063,11,211.25,567.885
62.5341,38.2973,11,275.47,567.885
62.5341,43.102,11,150.41,567.885
62.5341,43.9028,11,316.03,567.885
62.5341,44.7036,11,1480.95,567.885
62.5341,45.5044,11,3094.04,567.885
62.5341,46.3052,11,2287.49,567.885
62.5341,47.1059,11,1480.95,567.885
62.5341,47.9067,11,1311.15,567.885
62.5341,48.7075,11,130.13,567.885
63.2276,41.9008,11,223.08,567.885
63.2276,43.5024,11,175.76,567.885
63.2276,44.3032,11,2245.04,567.885
63.2276,45.104,11,11032.1,567.885
63.2276,45.9048,11,12135.8,567.885
63.2276,46.7056,11,7381.46,567.885
63.2276,47.5063,11,2414.84,567.885
63.2276,48.3071,11,353.21,567.885
63.2276,49.1079,11,160.55,567.885
63.9211,39.8988,11,190.97,567.885
63.9211,43.102,11,174.07,567.885
63.9211,43.9028,11,978.51,567.885
63.9211,44.7036,11,6999.41,567.885
63.9211,45.5044,11,33106,567.885
63.9211,46.3052,11,8442.7,567.885
63.9211,47.1059,11,1353.6,567.885
63.9211,47.9067,11,834.86,567.885
63.9211,48.7075,11,108.16,567.885
64.6146,39.4985,11,138.58,567.885
64.6146,41.1,11,204.49,567.885
64.6146,41.9008,11,277.16,567.885
64.6146,43.5024,11,245.05,567.885
64.6146,44.3032,11,1693.2,567.885
64.6146,45.104,11,4876.93,567.885
64.6146,45.9048,11,4494.88,567.885
64.6146,46.7056,11,1311.15,567.885
64.6146,47.5063,11,1141.35,567.885
64.6146,48.3071,11,349.83,567.885
65.3081,41.5004,11,353.21,567.885
65.3081,43.9028,11,490.1,567.885
65.3081,44.7036,11,1353.6,567.885
65.3081,45.5044,11,1098.9,567.885
65.3081,46.3052,11,1947.89,567.885
65.3081,47.1059,11,207.87,567.885
66.0016,44.3032,11,564.46,567.885
66.0016,45.104,11,643.89,567.885
66.0016,45.9048,11,175.76,567.885
66.0016,46.7056,11,228.15,567.885
66.0016,48.3071,11,162.24,567.885
66.6952,42.3012,11,99.71,567.885
66.6952,44.7036,11,192.66,567.885
66.6952,45.5044,11,131.82,567.885
51.3881,56.0012,11,277.16,567.885
56.2426,59.6048,11,190.97,567.885
67.7198,38.6977,11,182,567.885
67.7198,39.8988,11,98,567.885
67.7198,41.1,11,108,567.885
67.7198,42.3012,11,259,567.885
67.7198,44.7036,11,106,567.885
67.7198,45.9048,11,114,567.885
68.7601,41.7006,11,105,567.885
68.7601,47.7065,11,261,567.885
69.8003,42.3012,11,170,567.885
69.8003,43.5024,11,258,567.885
70.8406,42.9018,11,115,567.885
61.4283,51.9973,11,204,567.885
63.5088,51.9973,11,91,567.885
64.5491,50.1955,11,195,567.885
64.5491,51.3967,11,235,567.885
64.5491,53.7991,11,234,567.885
66.6296,48.9943,11,192,567.885
74.9516,55.0002,11,95,567.885
74.9516,57.4026,11,101,567.885
69.8003,67.6993,11,110.98,567.885
56.9861,41.5004,12,219.7,567.885
57.6796,43.5024,12,135.2,567.885
57.6796,44.3032,12,261.95,567.885
58.3731,43.9028,12,204.49,567.885
59.0666,42.7016,12,111.54,567.885
59.0666,46.7056,12,126.75,567.885
59.7601,45.5044,12,141.96,567.885
60.4536,46.7056,12,126.75,567.885
61.1471,44.7036,12,275.47,567.885
61.1471,45.5044,12,474.89,567.885
61.1471,47.1059,12,321.1,567.885
61.1471,47.9067,12,370.11,567.885
61.1471,51.1099,12,349.83,567.885
61.8406,44.3032,12,312.65,567.885
61.8406,45.104,12,375.18,567.885
61.8406,45.9048,12,628.68,567.885
61.8406,46.7056,12,272.09,567.885
61.8406,47.5063,12,143.65,567.885
61.8406,48.3071,12,255.19,567.885
61.8406,50.7095,12,358.28,567.885
62.5341,43.9028,12,123.37,567.885
62.5341,44.7036,12,474.89,567.885
62.5341,45.5044,12,750.36,567.885
62.5341,46.3052,12,1311.15,567.885
62.5341,47.1059,12,1396.05,567.885
62.5341,47.9067,12,1608.3,567.885
62.5341,48.7075,12,577.98,567.885
63.2276,41.9008,12,170.69,567.885
63.2276,44.3032,12,430.95,567.885
63.2276,45.104,12,2117.69,567.885
63.2276,45.9048,12,5725.92,567.885
63.2276,46.7056,12,5853.27,567.885
63.2276,47.5063,12,790.92,567.885
63.2276,48.3071,12,466.44,567.885
63.9211,43.102,12,163.93,567.885
63.9211,43.9028,12,677.69,567.885
63.9211,44.7036,12,2839.34,567.885
63.9211,45.5044,12,30007.2,567.885
63.9211,46.3052,12,13239.5,567.885
63.9211,47.1059,12,1565.85,567.885
63.9211,47.9067,12,468.13,567.885
63.9211,49.5083,12,128.44,567.885
64.6146,42.7016,12,140.27,567.885
64.6146,43.5024,12,106.47,567.885
64.6146,44.3032,12,953.16,567.885
64.6146,45.104,12,5258.97,567.885
64.6146,45.9048,12,7084.31,567.885
64.6146,46.7056,12,1396.05,567.885
64.6146,47.5063,12,432.64,567.885
64.6146,48.3071,12,304.2,567.885
64.6146,49.1079,12,414.05,567.885
65.3081,43.102,12,167.31,567.885
65.3081,43.9028,12,294.06,567.885
65.3081,44.7036,12,466.44,567.885
65.3081,45.5044,12,841.62,567.885
65.3081,46.3052,12,758.81,567.885
65.3081,47.9067,12,267.02,567.885
66.0016,44.3032,12,204.49,567.885
66.0016,45.104,12,415.74,567.885
66.0016,45.9048,12,349.83,567.885
66.0016,46.7056,12,268.71,567.885
66.0016,48.3071,12,219.7,567.885
66.6952,46.3052,12,128.44,567.885
66.6952,47.9067,12,339.69,567.885
67.7198,42.3012,12,153,567.885
67.7198,44.7036,12,360,567.885
67.7198,45.9048,12,223,567.885
70.8406,46.5054,12,152,567.885
61.4283,51.9973,12,124,567.885
61.4283,55.6008,12,88,567.885
63.5088,51.9973,12,95,567.885
63.5088,55.6008,12,116,567.885
64.5491,52.5979,12,169,567.885
64.5491,59.805,12,215,567.885
105.369,20.5067,12,105.4,567.885
54.2121,20.5067,13,145.34,567.885
65.3581,33.4059,13,380.25,567.885
71.5997,33.8063,13,103.09,567.885
72.2932,33.4059,13,169,567.885
51.4381,45.5044,13,184.21,567.885
55.5991,51.1099,13,98.02,567.885
56.9861,40.6996,13,199.42,567.885
56.9861,48.7075,13,180.83,567.885
56.9861,49.5083,13,130.13,567.885
57.6796,49.1079,13,98.02,567.885
58.3731,51.9107,13,145.34,567.885
59.7601,39.0981,13,103.09,567.885
59.7601,41.5004,13,109.85,567.885
60.4536,41.9008,13,179.14,567.885
61.1471,43.9028,13,261.95,567.885
61.1471,46.3052,13,542.49,567.885
61.1471,50.3091,13,94.64,567.885
61.8406,41.9008,13,464.75,567.885
61.8406,43.5024,13,114.92,567.885
61.8406,44.3032,13,415.74,567.885
61.8406,45.104,13,522.21,567.885
61.8406,45.9048,13,175.76,567.885
