X,Y,Layer,Eff_ADC,E
-62.353,-2.40237,6,108.16,431.849
-61.6595,-6.00592,6,5386.32,431.849
-61.6595,-5.20513,6,4197.73,431.849
-61.6595,-4.40434,6,4876.93,431.849
-61.6595,-3.60355,6,500.24,431.849
-61.6595,-1.20118,6,457.99,431.849
-61.6595,-0.400394,6,314.34,431.849
-60.966,-5.60552,6,307.58,431.849
-60.966,-4.80473,6,327.86,431.849
-60.966,-4.00394,6,721.63,431.849
-60.966,-3.20315,6,897.39,431.849
-60.966,-2.40237,6,141.96,431.849
-60.2725,-5.20513,6,155.48,431.849
-60.2725,-4.40434,6,184.21,431.849
-60.2725,-3.60355,6,135.2,431.849
-59.579,-4.80473,6,148.72,431.849
-63.69,-8.89528,6,214.63,431.849
-61.6095,-6.89331,6,664.17,431.849
-60.2225,-13.2996,6,96.33,431.849
-60.2225,-7.6941,6,89.57,431.849
-60.2225,-6.89331,6,182.52,431.849
-59.5289,-12.8992,6,101.4,431.849
-59.5289,-5.69212,6,410.67,431.849
-56.0614,-13.2996,6,182.52,431.849
-56.7049,-0.800789,7,96.33,431.849
-55.3179,-4.00394,7,150.41,431.849
-46.3024,2.80276,7,86.19,431.849
-67.901,-6.40631,7,125.06,431.849
-67.2075,-6.00592,7,229.84,431.849
-65.8205,-7.60749,7,211.25,431.849
-65.8205,-5.20513,7,119.99,431.849
-65.8205,2.00197,7,86.19,431.849
-65.127,-4.00394,7,233.22,431.849
-65.127,-3.20315,7,180.83,431.849
-65.127,-2.40237,7,138.58,431.849
-64.4335,-6.8067,7,346.45,431.849
-64.4335,-6.00592,7,288.99,431.849
-64.4335,-5.20513,7,319.41,431.849
-64.4335,-4.40434,7,615.16,431.849
-64.4335,-3.60355,7,131.82,431.849
-63.74,-7.2071,7,223.08,431.849
-63.74,-5.60552,7,914.29,431.849
-63.74,-4.80473,7,1098.9,431.849
-63.74,-4.00394,7,611.78,431.849
-63.74,-3.20315,7,216.32,431.849
-63.74,0.800789,7,130.13,431.849
-63.0465,-6.8067,7,331.24,431.849
-63.0465,-6.00592,7,1905.44,431.849
-63.0465,-5.20513,7,7041.86,431.849
-63.0465,-4.40434,7,8272.9,431.849
-63.0465,-3.60355,7,1396.05,431.849
-63.0465,-0.400394,7,179.14,431.849
-62.353,-6.40631,7,3433.63,431.849
-62.353,-5.60552,7,9291.7,431.849
-62.353,-4.80473,7,28394.1,431.849
-62.353,-4.00394,7,4876.93,431.849
-62.353,-3.20315,7,615.16,431.849
-62.353,-2.40237,7,236.6,431.849
-62.353,-0.800789,7,133.51,431.849
-61.6595,-6.00592,7,3560.98,431.849
-61.6595,-5.20513,7,4240.18,431.849
-61.6595,-4.40434,7,3943.03,431.849
-61.6595,-3.60355,7,797.68,431.849
-61.6595,-2.80276,7,187.59,431.849
-61.6595,-2.00197,7,231.53,431.849
-61.6595,-1.20118,7,135.2,431.849
-60.966,-5.60552,7,1056.45,431.849
-60.966,-4.80473,7,534.04,431.849
-60.966,-4.00394,7,865.28,431.849
-60.966,-3.20315,7,206.18,431.849
-60.966,-0.800789,7,197.73,431.849
-60.2725,-5.20513,7,872.04,431.849
-60.2725,-4.40434,7,121.68,431.849
-60.2725,-3.60355,7,114.92,431.849
-60.2725,-2.00197,7,91.26,431.849
-37.2368,-14.5008,7,174.07,431.849
-64.3835,-8.49488,7,109.85,431.849
-63.69,-9.69607,7,233.22,431.849
-62.303,-7.2937,7,256.88,431.849
-61.6095,-7.6941,7,128.44,431.849
-61.6095,-6.89331,7,316.03,431.849
-60.916,-8.09449,7,141.96,431.849
-60.916,-7.2937,7,207.87,431.849
-60.916,-6.49291,7,295.75,431.849
-59.5289,-6.49291,7,141.96,431.849
-58.8354,-6.09252,7,106.47,431.849
-58.0919,-1.60158,8,216.32,431.849
-51.8504,-5.20513,8,135.2,431.849
-51.1569,-5.60552,8,92.95,431.849
-69.9815,4.40434,8,128.44,431.849
-67.901,-5.60552,8,140.27,431.849
-67.2075,-4.40434,8,157.17,431.849
-66.514,-1.60158,8,99.71,431.849
-65.8205,-3.60355,8,86.19,431.849
-65.127,-4.00394,8,128.44,431.849
-65.127,-3.20315,8,275.47,431.849
-65.127,4.00394,8,721.63,431.849
-64.4335,-6.8067,8,255.19,431.849
-64.4335,-6.00592,8,224.77,431.849
-64.4335,-5.20513,8,96.33,431.849
-64.4335,-4.40434,8,91.26,431.849
-64.4335,-3.60355,8,363.35,431.849
-64.4335,-2.80276,8,98.02,431.849
-63.74,-6.40631,8,393.77,431.849
-63.74,-5.60552,8,1014,431.849
-63.74,-4.80473,8,1056.45,431.849
-63.74,-4.00394,8,797.68,431.849
-63.74,-3.20315,8,302.51,431.849
-63.74,-1.60158,8,94.64,431.849
-63.0465,-6.8067,8,488.41,431.849
-63.0465,-6.00592,8,3433.63,431.849
-63.0465,-5.20513,8,11456.6,431.849
-63.0465,-4.40434,8,12178.3,431.849
-63.0465,-3.60355,8,1438.5,431.849
-63.0465,-2.80276,8,147.03,431.849
-63.0465,-1.20118,8,194.35,431.849
-63.0465,-0.400394,8,94.64,431.849
-62.353,-6.40631,8,1778.1,431.849
-62.353,-5.60552,8,6872.06,431.849
-62.353,-4.80473,8,31026,431.849
-62.353,-4.00394,8,2839.34,431.849
-62.353,-3.20315,8,312.65,431.849
-62.353,-2.40237,8,434.33,431.849
-62.353,-0.800789,8,277.16,431.849
-61.6595,-6.00592,8,757.12,431.849
-61.6595,-5.20513,8,1565.85,431.849
-61.6595,-4.40434,8,1353.6,431.849
-61.6595,-3.60355,8,980.2,431.849
-61.6595,-2.80276,8,375.18,431.849
-60.966,-5.60552,8,407.29,431.849
-60.966,-4.80473,8,251.81,431.849
-60.966,-4.00394,8,92.95,431.849
-60.966,-3.20315,8,189.28,431.849
-60.966,-0.800789,8,250.12,431.849
-60.2725,-4.40434,8,119.99,431.849
-60.2725,-3.60355,8,189.28,431.849
-63.69,-15.3016,8,106.47,431.849
-63.69,-8.09449,8,145.34,431.849
-62.9965,-9.29567,8,179.14,431.849
-62.303,-8.89528,8,288.99,431.849
-61.6095,-6.89331,8,517.14,431.849
-60.916,-6.49291,8,174.07,431.849
-59.5289,-5.69212,8,104.78,431.849
-58.8354,-8.49488,8,283.92,431.849
-70.725,-8.09449,8,108.16,431.849
-70.0315,-14.9012,8,241.67,431.849
-69.338,-15.3016,8,174.07,431.849
-78.8659,-4.80473,8,201,431.849
-57.3984,-5.20513,9,157.17,431.849
-57.3984,4.40434,9,145.34,431.849
-55.3179,4.80473,9,103.09,431.849
-52.5439,-0.800789,9,113.23,431.849
-51.1569,-6.40631,9,250.12,431.849
-74.1425,-5.20513,9,125.06,431.849
-69.9815,-3.60355,9,393.77,431.849
-68.5945,-4.40434,9,92.95,431.849
-67.901,-8.00789,9,89.57,431.849
-67.901,-1.60158,9,177.45,431.849
-67.2075,-6.00592,9,175.76,431.849
-67.2075,-4.40434,9,121.68,431.849
-67.2075,-3.60355,9,145.34,431.849
-67.2075,-1.20118,9,125.06,431.849
-66.514,-6.40631,9,108.16,431.849
-66.514,-5.60552,9,201.11,431.849
-66.514,-3.20315,9,91.26,431.849
-65.8205,-5.20513,9,236.6,431.849
-65.8205,-4.40434,9,206.18,431.849
-65.127,-7.2071,9,268.71,431.849
-65.127,-4.80473,9,679.38,431.849
-65.127,-4.00394,9,1438.5,431.849
-65.127,-3.20315,9,98.02,431.849
-64.4335,-7.60749,9,96.33,431.849
-64.4335,-6.8067,9,346.45,431.849
-64.4335,-6.00592,9,417.43,431.849
-64.4335,-5.20513,9,1098.9,431.849
-64.4335,-4.40434,9,1226.25,431.849
-64.4335,-3.60355,9,630.37,431.849
-64.4335,-2.80276,9,598.26,431.849
-63.74,-7.2071,9,341.38,431.849
-63.74,-6.40631,9,774.02,431.849
-63.74,-5.60552,9,2754.44,431.849
-63.74,-4.80473,9,5046.72,431.849
-63.74,-4.00394,9,2457.29,431.849
-63.74,-3.20315,9,1014,431.849
-63.74,-2.40237,9,615.16,431.849
-63.74,-1.60158,9,295.75,431.849
-63.74,3.20315,9,236.6,431.849
-63.74,4.00394,9,403.91,431.849
-63.0465,-6.8067,9,1311.15,431.849
-63.0465,-6.00592,9,4622.23,431.849
-63.0465,-5.20513,9,22408.7,431.849
-63.0465,-4.40434,9,14895.1,431.849
-63.0465,-3.60355,9,3900.58,431.849
-63.0465,-2.80276,9,278.85,431.849
-63.0465,-2.00197,9,98.02,431.849
-63.0465,-1.20118,9,140.27,431.849
-62.353,-6.40631,9,1650.75,431.849
-62.353,-5.60552,9,3094.04,431.849
-62.353,-4.80473,9,6574.91,431.849
-62.353,-4.00394,9,2839.34,431.849
-62.353,-3.20315,9,922.74,431.849
-62.353,-1.60158,9,96.33,431.849
-61.6595,-6.00592,9,875.42,431.849
-61.6595,-5.20513,9,1056.45,431.849
-61.6595,-4.40434,9,801.06,431.849
-61.6595,-3.60355,9,495.17,431.849
-61.6595,1.20118,9,145.34,431.849
-60.966,-5.60552,9,807.82,431.849
-60.966,-4.80473,9,145.34,431.849
-60.966,-4.00394,9,316.03,431.849
-60.966,-2.40237,9,212.94,431.849
-60.966,-1.60158,9,114.92,431.849
-60.2725,-5.20513,9,116.61,431.849
-59.579,-4.00394,9,179.14,431.849
-59.579,-2.40237,9,231.53,431.849
-59.579,0,9,148.72,431.849
-58.8854,-3.60355,9,104.78,431.849
-64.3835,-9.29567,9,157.17,431.849
-62.9965,-10.8972,9,468.13,431.849
-62.9965,-7.6941,9,307.58,431.849
-62.303,-7.2937,9,89.57,431.849
-61.6095,-6.89331,9,189.28,431.849
-60.916,-7.2937,9,86.19,431.849
-60.916,-6.49291,9,192.66,431.849
-60.2225,-8.49488,9,201.11,431.849
-60.2225,-6.09252,9,175.76,431.849
-58.1419,-6.49291,9,243.36,431.849
-58.1419,-5.69212,9,334.62,431.849
-53.2874,-13.2996,9,92.95,431.849
-69.338,-12.8992,9,153.79,431.849
-67.951,-13.7,9,192.66,431.849
-54.6244,2.80276,10,92.95,431.849
-67.901,-8.00789,10,145.34,431.849
-67.901,-5.60552,10,98.02,431.849
-67.901,-1.60158,10,99.71,431.849
-67.2075,-5.20513,10,182.52,431.849
-66.514,-4.80473,10,201.11,431.849
-66.514,-4.00394,10,114.92,431.849
-66.514,-0.800789,10,537.42,431.849
-66.514,0.800789,10,125.06,431.849
-65.8205,-6.8067,10,179.14,431.849
-65.8205,-6.00592,10,108.16,431.849
-65.8205,-5.20513,10,89.57,431.849
-65.8205,-4.40434,10,98.02,431.849
-65.8205,-3.60355,10,371.8,431.849
-65.127,-8.00789,10,236.6,431.849
-65.127,-6.40631,10,91.26,431.849
-65.127,-5.60552,10,116.61,431.849
-65.127,-4.80473,10,267.02,431.849
-65.127,-4.00394,10,189.28,431.849
-65.127,-3.20315,10,118.3,431.849
-65.127,-1.60158,10,133.51,431.849
-64.4335,-6.8067,10,444.47,431.849
-64.4335,-6.00592,10,552.63,431.849
-64.4335,-5.20513,10,1565.85,431.849
-64.4335,-4.40434,10,1141.35,431.849
-64.4335,-3.60355,10,277.16,431.849
-64.4335,-0.400394,10,258.57,431.849
-63.74,-7.2071,10,596.57,431.849
-63.74,-6.40631,10,708.11,431.849
-63.74,-5.60552,10,3391.18,431.849
-63.74,-4.80473,10,14725.3,431.849
-63.74,-4.00394,10,2287.49,431.849
-63.74,-3.20315,10,983.58,431.849
-63.74,-1.60158,10,108.16,431.849
-63.0465,-6.8067,10,1226.25,431.849
-63.0465,-6.00592,10,4579.78,431.849
-63.0465,-5.20513,10,20540.9,431.849
-63.0465,-4.40434,10,10565.2,431.849
-63.0465,-3.60355,10,1608.3,431.849
-63.0465,-2.80276,10,133.51,431.849
-63.0465,-2.00197,10,130.13,431.849
-63.0465,-1.20118,10,126.75,431.849
-62.353,-6.40631,10,334.62,431.849
-62.353,-5.60552,10,1268.7,431.849
-62.353,-4.80473,10,3688.33,431.849
-62.353,-4.00394,10,1565.85,431.849
-62.353,-3.20315,10,223.08,431.849
-62.353,-2.40237,10,373.49,431.849
-61.6595,-6.00592,10,520.52,431.849
-61.6595,-5.20513,10,648.96,431.849
-61.6595,-4.40434,10,177.45,431.849
-61.6595,-2.80276,10,336.31,431.849
-60.966,-5.60552,10,324.48,431.849
-60.966,-4.80473,10,201.11,431.849
-60.2725,-5.20513,10,258.57,431.849
-60.2725,-3.60355,10,87.88,431.849
-58.8854,-0.400394,10,177.45,431.849
-63.69,-11.2976,10,300.82,431.849
-63.69,-10.4969,10,201.11,431.849
-63.69,-8.09449,10,111.54,431.849
-62.9965,-9.29567,10,118.3,431.849
-62.9965,-8.49488,10,280.54,431.849
-62.303,-8.09449,10,267.02,431.849
-62.303,-7.2937,10,138.58,431.849
-61.6095,-6.89331,10,583.05,431.849
-60.916,-7.2937,10,226.46,431.849
-60.2225,-16.5028,10,221.39,431.849
-60.2225,-7.6941,10,91.26,431.849
-59.5289,-7.2937,10,496.86,431.849
-58.1419,-9.69607,10,155.48,431.849
-71.4185,-8.49488,10,118.3,431.849
-66.514,-31.404,10,92.95,431.849
-56.7049,-5.60552,11,145.34,431.849
-56.7049,0.800789,11,238.29,431.849
-69.288,0,11,118.3,431.849
-68.5945,-7.60749,11,148.72,431.849
-67.901,6.40631,11,251.81,431.849
-67.2075,-5.20513,11,101.4,431.849
-66.514,-6.40631,11,94.64,431.849
-66.514,-4.00394,11,128.44,431.849
-66.514,-2.40237,11,163.93,431.849
-66.514,0.800789,11,314.34,431.849
-66.514,3.20315,11,175.76,431.849
-65.8205,-8.40828,11,268.71,431.849
-65.8205,-6.8067,11,87.88,431.849
-65.8205,-5.20513,11,410.67,431.849
-65.8205,-4.40434,11,219.7,431.849
-65.8205,-3.60355,11,326.17,431.849
-65.8205,-2.80276,11,143.65,431.849
-65.127,-8.00789,11,118.3,431.849
-65.127,-7.2071,11,224.77,431.849
-65.127,-6.40631,11,703.04,431.849
-65.127,-5.60552,11,527.28,431.849
-65.127,-4.80473,11,932.88,431.849
-65.127,-4.00394,11,899.08,431.849
-65.127,-3.20315,11,299.13,431.849
-64.4335,-7.60749,11,265.33,431.849
-64.4335,-6.8067,11,414.05,431.849
-64.4335,-6.00592,11,1650.75,431.849
-64.4335,-5.20513,11,2796.89,431.849
-64.4335,-4.40434,11,3051.59,431.849
-64.4335,-3.60355,11,1014,431.849
-63.74,-7.2071,11,725.01,431.849
-63.74,-6.40631,11,2117.69,431.849
-63.74,-5.60552,11,5513.67,431.849
-63.74,-4.80473,11,20286.2,431.849
-63.74,-4.00394,11,3433.63,431.849
-63.74,-3.20315,11,748.67,431.849
-63.74,-1.60158,11,140.27,431.849
-63.0465,-6.8067,11,1183.8,431.849
-63.0465,-6.00592,11,1778.1,431.849
-63.0465,-5.20513,11,5725.92,431.849
-63.0465,-4.40434,11,5598.57,431.849
-63.0465,-3.60355,11,1693.2,431.849
-63.0465,-2.80276,11,444.47,431.849
-63.0465,-2.00197,11,185.9,431.849
-63.0465,-1.20118,11,143.65,431.849
-63.0465,0.400394,11,150.41,431.849
-62.353,-6.40631,11,473.2,431.849
-62.353,-5.60552,11,1019.07,431.849
-62.353,-4.80473,11,2881.79,431.849
-62.353,-4.00394,11,887.25,431.849
-62.353,-3.20315,11,1226.25,431.849
-62.353,-1.60158,11,185.9,431.849
-62.353,4.00394,11,185.9,431.849
-61.6595,-6.00592,11,187.59,431.849
-61.6595,-4.40434,11,109.85,431.849
-61.6595,-3.60355,11,189.28,431.849
-61.6595,-0.400394,11,170.69,431.849
-61.6595,3.60355,11,109.85,431.849
-60.966,-5.60552,11,495.17,431.849
-60.966,-4.80473,11,229.84,431.849
-60.966,-4.00394,11,371.8,431.849
-60.2725,-5.20513,11,103.09,431.849
-59.579,-4.80473,11,86.19,431.849
-58.8854,2.00197,11,155.48,431.849
-64.3835,-10.0965,11,250.12,431.849
-62.9965,-7.6941,11,255.19,431.849
-62.303,-12.8992,11,224.77,431.849
-62.303,-10.4969,11,218.01,431.849
-62.303,-8.89528,11,150.41,431.849
-61.6095,-10.0965,11,138.58,431.849
-61.6095,-8.49488,11,277.16,431.849
-60.916,-6.49291,11,125.06,431.849
-59.5289,-8.09449,11,101.4,431.849
-59.5289,-6.49291,11,218.01,431.849
-59.5289,-5.69212,11,209.56,431.849
-58.8354,-8.49488,11,104.78,431.849
-68.6445,-10.8972,11,123.37,431.849
-67.2575,-10.0965,11,155.48,431.849
-71.3685,-0.400394,12,130.13,431.849
-69.288,-2.40237,12,256.88,431.849
-67.901,-1.60158,12,219.7,431.849
-67.2075,-7.60749,12,169,431.849
-67.2075,-6.00592,12,119.99,431.849
-67.2075,-5.20513,12,130.13,431.849
-66.514,-6.40631,12,512.07,431.849
-66.514,-4.00394,12,194.35,431.849
-65.8205,-7.60749,12,87.88,431.849
-65.8205,-6.8067,12,147.03,431.849
-65.8205,-5.20513,12,165.62,431.849
-65.8205,-4.40434,12,189.28,431.849
-65.8205,-2.00197,12,104.78,431.849
-65.127,-8.00789,12,109.85,431.849
-65.127,-6.40631,12,187.59,431.849
-65.127,-5.60552,12,931.19,431.849
-65.127,-4.80473,12,684.45,431.849
-65.127,-4.00394,12,692.9,431.849
-65.127,-3.20315,12,485.03,431.849
-65.127,1.60158,12,128.44,431.849
-64.4335,-7.60749,12,241.67,431.849
-64.4335,-6.8067,12,334.62,431.849
-64.4335,-6.00592,12,951.47,431.849
-64.4335,-5.20513,12,4325.08,431.849
-64.4335,-4.40434,12,2839.34,431.849
-64.4335,-3.60355,12,1268.7,431.849
-64.4335,-2.80276,12,160.55,431.849
-64.4335,-1.20118,12,143.65,431.849
-63.74,-7.2071,12,344.76,431.849
-63.74,-6.40631,12,1565.85,431.849
-63.74,-5.60552,12,3858.13,431.849
-63.74,-4.80473,12,19097.6,431.849
-63.74,-4.00394,12,1820.54,431.849
-63.74,-3.20315,12,167.31,431.849
-63.0465,-6.8067,12,463.06,431.849
-63.0465,-6.00592,12,1311.15,431.849
-63.0465,-5.20513,12,2499.74,431.849
-63.0465,-4.40434,12,1311.15,431.849
-63.0465,-3.60355,12,456.3,431.849
-63.0465,-2.80276,12,167.31,431.849
-63.0465,-2.00197,12,248.43,431.849
-62.353,-5.60552,12,170.69,431.849
-62.353,-4.80473,12,375.18,431.849
-62.353,-4.00394,12,319.41,431.849
-61.6595,-6.00592,12,238.29,431.849
-61.6595,-5.20513,12,273.78,431.849
-61.6595,-2.80276,12,131.82,431.849
-61.6595,3.60355,12,163.93,431.849
-60.966,-4.00394,12,346.45,431.849
-59.579,-4.00394,12,234.91,431.849
-65.077,-10.4969,12,121.68,431.849
-65.077,-9.69607,12,92.95,431.849
-63.69,-8.09449,12,108.16,431.849
-62.9965,-7.6941,12,238.29,431.849
-62.303,-15.3016,12,172.38,431.849
-62.303,-7.2937,12,170.69,431.849
-61.6095,-9.29567,12,463.06,431.849
-61.6095,-7.6941,12,288.99,431.849
-60.916,-6.49291,12,147.03,431.849
-59.5289,-5.69212,12,89.57,431.849
-54.6744,-21.3075,12,163.93,431.849
-71.4185,-10.8972,12,140.27,431.849
-68.6445,-9.29567,12,108.16,431.849
-67.2575,-12.4988,12,356.59,431.849
-58.0919,-4.80473,13,185.9,431.849
-53.2374,-4.40434,13,143.65,431.849
-72.062,-4.00394,13,229.84,431.849
-70.675,-0.800789,13,96.33,431.849
-69.9815,-6.00592,13,125.06,431.849
-69.9815,-3.60355,13,165.62,431.849
-69.288,-3.20315,13,86.19,431.849
-68.5945,-2.00197,13,113.23,431.849
-67.2075,-5.20513,13,194.35,431.849
-67.2075,-2.80276,13,169,431.849
-67.2075,-2.00197,13,103.09,431.849
-66.514,-8.00789,13,138.58,431.849
-66.514,-6.40631,13,123.37,431.849
-66.514,1.60158,13,101.4,431.849
-65.8205,-8.40828,13,86.19,431.849
-65.8205,-7.60749,13,111.54,431.849
-65.8205,-6.8067,13,855.14,431.849
-65.8205,-6.00592,13,520.52,431.849
-65.8205,-5.20513,13,1183.8,431.849
-65.8205,-4.40434,13,265.33,431.849
-65.8205,-3.60355,13,351.52,431.849
-65.127,-7.2071,13,909.22,431.849
-65.127,-6.40631,13,995.41,431.849
-65.127,-5.60552,13,2117.69,431.849
-65.127,-4.80473,13,3603.43,431.849
-65.127,-4.00394,13,1268.7,431.849
-65.127,-3.20315,13,795.99,431.849
-65.127,-2.40237,13,410.67,431.849
-64.4335,-7.60749,13,414.05,431.849
-64.4335,-6.8067,13,272.09,431.849
-64.4335,-6.00592,13,1608.3,431.849
-64.4335,-5.20513,13,11244.4,431.849
-64.4335,-4.40434,13,5471.22,431.849
-64.4335,-3.60355,13,1862.99,431.849
-64.4335,-2.80276,13,452.92,431.849
-64.4335,-2.00197,13,170.69,431.849
-63.74,-7.2071,13,922.74,431.849
-63.74,-6.40631,13,1311.15,431.849
-63.74,-5.60552,13,3051.59,431.849
-63.74,-4.80473,13,7211.66,431.849
-63.74,-4.00394,13,2202.59,431.849
