X,Y,Layer,Eff_ADC,E
-43.5284,-31.0036,7,153.79,1011.35
-42.8349,-32.2048,7,177.45,1011.35
-42.8349,-31.404,7,358.28,1011.35
-42.1414,-33.4059,7,202.8,1011.35
-42.1414,-31.0036,7,152.1,1011.35
-30.8953,-39.8988,7,155.48,1011.35
-26.7343,-36.6957,7,175.76,1011.35
-49.7199,-38.6977,7,162.24,1011.35
-44.1719,-44.3032,7,150.41,1011.35
-42.7849,-37.0961,7,160.55,1011.35
-42.7849,-34.6937,7,201.11,1011.35
-42.0914,-45.5044,7,89.57,1011.35
-42.0914,-44.7036,7,126.75,1011.35
-42.0914,-38.2973,7,204.49,1011.35
-42.0914,-36.6957,7,119.99,1011.35
-41.3979,-37.8969,7,650.65,1011.35
-40.7044,-39.8988,7,104.78,1011.35
-40.7044,-38.2973,7,599.95,1011.35
-40.7044,-37.4965,7,221.39,1011.35
-40.7044,-36.6957,7,167.31,1011.35
-40.7044,-35.8949,7,128.44,1011.35
-40.7044,-35.0941,7,376.87,1011.35
-40.0109,-40.2992,7,175.76,1011.35
-40.0109,-38.6977,7,329.55,1011.35
-40.0109,-37.8969,7,1353.6,1011.35
-40.0109,-37.0961,7,314.34,1011.35
-40.0109,-36.2953,7,91.26,1011.35
-40.0109,-35.4945,7,157.17,1011.35
-39.3174,-39.8988,7,392.08,1011.35
-39.3174,-39.0981,7,255.19,1011.35
-39.3174,-38.2973,7,1990.34,1011.35
-39.3174,-37.4965,7,8060.65,1011.35
-39.3174,-36.6957,7,4919.38,1011.35
-39.3174,-35.8949,7,1183.8,1011.35
-38.6239,-40.2992,7,91.26,1011.35
-38.6239,-39.4985,7,549.25,1011.35
-38.6239,-38.6977,7,2924.24,1011.35
-38.6239,-37.8969,7,21856.8,1011.35
-38.6239,-37.0961,7,61717.1,1011.35
-38.6239,-36.2953,7,4494.88,1011.35
-37.9303,-42.3012,7,140.27,1011.35
-37.9303,-39.8988,7,414.05,1011.35
-37.9303,-39.0981,7,223.08,1011.35
-37.9303,-38.2973,7,6065.52,1011.35
-37.9303,-37.4965,7,39685.7,1011.35
-37.9303,-36.6957,7,14385.7,1011.35
-37.2368,-39.4985,7,125.06,1011.35
-37.2368,-38.6977,7,1735.65,1011.35
-37.2368,-37.8969,7,4155.28,1011.35
-37.2368,-37.0961,7,4707.13,1011.35
-36.5433,-39.8988,7,302.51,1011.35
-36.5433,-38.2973,7,1014,1011.35
-36.5433,-37.4965,7,2160.14,1011.35
-35.8498,-44.3032,7,106.47,1011.35
-35.8498,-37.8969,7,184.21,1011.35
-34.4628,-38.6977,7,91.26,1011.35
-45.5589,-16.9032,8,86.19,1011.35
-41.3479,-33.0055,8,143.65,1011.35
-41.3479,-32.2048,8,368.42,1011.35
-40.6544,-32.6051,8,114.92,1011.35
-39.9609,-33.8063,8,190.97,1011.35
-39.9609,-29.0016,8,153.79,1011.35
-39.9609,-28.2008,8,177.45,1011.35
-39.2674,-35.0075,8,177.45,1011.35
-38.5739,-35.4079,8,709.8,1011.35
-38.5739,-33.8063,8,141.96,1011.35
-37.8803,-35.8083,8,397.15,1011.35
-37.8803,-35.0075,8,620.23,1011.35
-37.8803,-34.2067,8,218.01,1011.35
-37.8803,-32.6051,8,126.75,1011.35
-37.8803,-27.8004,8,180.83,1011.35
-37.1868,-36.2087,8,190.97,1011.35
-37.1868,-35.4079,8,970.06,1011.35
-36.4933,-34.2067,8,104.78,1011.35
-35.7998,-35.4079,8,343.07,1011.35
-35.1063,-37.4099,8,87.88,1011.35
-34.4128,-37.8103,8,285.61,1011.35
-34.4128,-33.8063,8,150.41,1011.35
-34.4128,-33.0055,8,86.19,1011.35
-34.4128,-31.404,8,444.47,1011.35
-33.7193,-31.0036,8,91.26,1011.35
-32.3323,-33.4059,8,147.03,1011.35
-32.3323,-29.402,8,116.61,1011.35
-44.2219,-28.2008,8,119.99,1011.35
-42.8349,-32.2048,8,250.12,1011.35
-42.8349,-31.404,8,498.55,1011.35
-42.1414,-31.8044,8,206.18,1011.35
-32.2823,-38.2973,8,99.71,1011.35
-31.5888,-44.3032,8,270.4,1011.35
-31.5888,-41.1,8,310.96,1011.35
-23.2668,-49.9087,8,251.81,1011.35
-44.1719,-48.3071,8,96.33,1011.35
-44.1719,-40.2992,8,204.49,1011.35
-43.4784,-40.6996,8,138.58,1011.35
-42.7849,-38.6977,8,263.64,1011.35
-42.0914,-43.9028,8,131.82,1011.35
-42.0914,-34.2933,8,87.88,1011.35
-41.3979,-41.1,8,96.33,1011.35
-41.3979,-39.4985,8,689.52,1011.35
-41.3979,-38.6977,8,185.9,1011.35
-41.3979,-37.8969,8,101.4,1011.35
-41.3979,-36.2953,8,268.71,1011.35
-40.7044,-42.3012,8,152.1,1011.35
-40.7044,-40.6996,8,155.48,1011.35
-40.7044,-39.0981,8,444.47,1011.35
-40.7044,-38.2973,8,346.45,1011.35
-40.7044,-37.4965,8,163.93,1011.35
-40.7044,-36.6957,8,89.57,1011.35
-40.7044,-35.8949,8,94.64,1011.35
-40.7044,-35.0941,8,106.47,1011.35
-40.0109,-40.2992,8,197.73,1011.35
-40.0109,-39.4985,8,368.42,1011.35
-40.0109,-38.6977,8,735.15,1011.35
-40.0109,-37.8969,8,1480.95,1011.35
-40.0109,-37.0961,8,1014,1011.35
-40.0109,-36.2953,8,1098.9,1011.35
-40.0109,-35.4945,8,233.22,1011.35
-39.3174,-39.8988,8,140.27,1011.35
-39.3174,-39.0981,8,605.02,1011.35
-39.3174,-38.2973,8,3009.14,1011.35
-39.3174,-37.4965,8,6872.06,1011.35
-39.3174,-36.6957,8,3603.43,1011.35
-39.3174,-35.8949,8,768.95,1011.35
-38.6239,-39.4985,8,637.13,1011.35
-38.6239,-38.6977,8,3136.49,1011.35
-38.6239,-37.8969,8,54161.1,1011.35
-38.6239,-37.0961,8,73730.4,1011.35
-38.6239,-36.2953,8,1990.34,1011.35
-37.9303,-41.5004,8,103.09,1011.35
-37.9303,-39.0981,8,970.06,1011.35
-37.9303,-38.2973,8,4961.82,1011.35
-37.9303,-37.4965,8,21602.1,1011.35
-37.9303,-36.6957,8,4367.53,1011.35
-37.2368,-41.1,8,103.09,1011.35
-37.2368,-40.2992,8,559.39,1011.35
-37.2368,-39.4985,8,780.78,1011.35
-37.2368,-38.6977,8,255.19,1011.35
-37.2368,-37.8969,8,900.77,1011.35
-37.2368,-37.0961,8,2754.44,1011.35
-36.5433,-41.5004,8,92.95,1011.35
-36.5433,-40.6996,8,172.38,1011.35
-36.5433,-39.0981,8,442.78,1011.35
-36.5433,-38.2973,8,277.16,1011.35
-36.5433,-37.4965,8,140.27,1011.35
-35.1563,-48.7075,8,216.32,1011.35
-35.1563,-42.3012,8,258.57,1011.35
-35.1563,-41.5004,8,108.16,1011.35
-35.1563,-39.8988,8,248.43,1011.35
-35.1563,-38.2973,8,518.83,1011.35
-33.7693,-47.1059,8,131.82,1011.35
-55.3179,-51.5969,8,91.26,1011.35
-67.901,-5.60552,9,158.86,1011.35
-40.6544,-30.2028,9,89.57,1011.35
-39.9609,-34.6071,9,111.54,1011.35
-39.9609,-33.8063,9,147.03,1011.35
-39.9609,-33.0055,9,106.47,1011.35
-39.2674,-35.0075,9,324.48,1011.35
-38.5739,-35.4079,9,353.21,1011.35
-38.5739,-34.6071,9,226.46,1011.35
-37.8803,-35.8083,9,268.71,1011.35
-37.8803,-35.0075,9,147.03,1011.35
-37.8803,-34.2067,9,199.42,1011.35
-37.8803,-31.8044,9,263.64,1011.35
-37.1868,-36.2087,9,412.36,1011.35
-37.1868,-35.4079,9,192.66,1011.35
-37.1868,-34.6071,9,121.68,1011.35
-37.1868,-32.2048,9,241.67,1011.35
-36.4933,-35.8083,9,1007.24,1011.35
-36.4933,-34.2067,9,103.09,1011.35
-35.7998,-36.2087,9,287.3,1011.35
-35.7998,-35.4079,9,162.24,1011.35
-35.7998,-34.6071,9,307.58,1011.35
-35.7998,-33.0055,9,285.61,1011.35
-35.1063,-36.6091,9,123.37,1011.35
-35.1063,-33.4059,9,148.72,1011.35
-34.4128,-35.4079,9,189.28,1011.35
-33.7193,-35.0075,9,153.79,1011.35
-33.7193,-34.2067,9,87.88,1011.35
-31.6388,-21.7945,9,94.64,1011.35
-48.3829,-36.2087,9,119.99,1011.35
-47.6894,-35.0075,9,121.68,1011.35
-45.6089,-33.0055,9,91.26,1011.35
-44.9154,-34.2067,9,94.64,1011.35
-44.9154,-28.6012,9,214.63,1011.35
-43.5284,-34.2067,9,491.79,1011.35
-43.5284,-33.4059,9,283.92,1011.35
-43.5284,-31.8044,9,177.45,1011.35
-42.8349,-33.8063,9,170.69,1011.35
-42.8349,-33.0055,9,371.8,1011.35
-42.8349,-31.404,9,483.34,1011.35
-31.5888,-44.3032,9,136.89,1011.35
-26.7343,-39.0981,9,212.94,1011.35
-47.6394,-41.5004,9,182.52,1011.35
-46.9459,-42.7016,9,169,1011.35
-46.9459,-37.8969,9,258.57,1011.35
-44.1719,-35.4945,9,96.33,1011.35
-43.4784,-42.3012,9,196.04,1011.35
-43.4784,-38.2973,9,260.26,1011.35
-43.4784,-37.4965,9,118.3,1011.35
-42.7849,-39.4985,9,135.2,1011.35
-42.7849,-37.8969,9,248.43,1011.35
-42.0914,-43.102,9,103.09,1011.35
-42.0914,-39.0981,9,211.25,1011.35
-42.0914,-38.2973,9,96.33,1011.35
-41.3979,-41.1,9,140.27,1011.35
-41.3979,-40.2992,9,153.79,1011.35
-41.3979,-39.4985,9,111.54,1011.35
-41.3979,-38.6977,9,243.36,1011.35
-41.3979,-37.8969,9,459.68,1011.35
-41.3979,-37.0961,9,212.94,1011.35
-41.3979,-36.2953,9,1014,1011.35
-40.7044,-39.8988,9,434.33,1011.35
-40.7044,-39.0981,9,642.2,1011.35
-40.7044,-38.2973,9,1735.65,1011.35
-40.7044,-37.4965,9,878.8,1011.35
-40.7044,-36.6957,9,714.87,1011.35
-40.7044,-35.8949,9,593.19,1011.35
-40.7044,-35.0941,9,123.37,1011.35
-40.0109,-41.1,9,469.82,1011.35
-40.0109,-40.2992,9,429.26,1011.35
-40.0109,-39.4985,9,1735.65,1011.35
-40.0109,-38.6977,9,1862.99,1011.35
-40.0109,-37.8969,9,2711.99,1011.35
-40.0109,-37.0961,9,3051.59,1011.35
-40.0109,-36.2953,9,621.92,1011.35
-39.3174,-48.7075,9,174.07,1011.35
-39.3174,-43.9028,9,136.89,1011.35
-39.3174,-42.3012,9,162.24,1011.35
-39.3174,-40.6996,9,461.37,1011.35
-39.3174,-39.8988,9,714.87,1011.35
-39.3174,-39.0981,9,2457.29,1011.35
-39.3174,-38.2973,9,13112.2,1011.35
-39.3174,-37.4965,9,23512.4,1011.35
-39.3174,-36.6957,9,5768.37,1011.35
-39.3174,-35.8949,9,1030.9,1011.35
-38.6239,-43.5024,9,277.16,1011.35
-38.6239,-41.1,9,239.98,1011.35
-38.6239,-40.2992,9,190.97,1011.35
-38.6239,-39.4985,9,1183.8,1011.35
-38.6239,-38.6977,9,9079.45,1011.35
-38.6239,-37.8969,9,80819.5,1011.35
-38.6239,-37.0961,9,28054.5,1011.35
-38.6239,-36.2953,9,3221.39,1011.35
-37.9303,-42.3012,9,96.33,1011.35
-37.9303,-40.6996,9,449.54,1011.35
-37.9303,-39.8988,9,317.72,1011.35
-37.9303,-39.0981,9,1523.4,1011.35
-37.9303,-38.2973,9,10395.4,1011.35
-37.9303,-37.4965,9,15192.2,1011.35
-37.9303,-36.6957,9,5641.02,1011.35
-37.2368,-44.3032,9,123.37,1011.35
-37.2368,-41.9008,9,229.84,1011.35
-37.2368,-40.2992,9,163.93,1011.35
-37.2368,-39.4985,9,664.17,1011.35
-37.2368,-38.6977,9,728.39,1011.35
-37.2368,-37.8969,9,2881.79,1011.35
-37.2368,-37.0961,9,1311.15,1011.35
-36.5433,-39.8988,9,1141.35,1011.35
-36.5433,-39.0981,9,119.99,1011.35
-36.5433,-38.2973,9,510.38,1011.35
-36.5433,-37.4965,9,865.28,1011.35
-35.8498,-44.3032,9,128.44,1011.35
-35.8498,-40.2992,9,231.53,1011.35
-35.8498,-38.6977,9,174.07,1011.35
-35.1563,-40.6996,9,103.09,1011.35
-35.1563,-39.0981,9,153.79,1011.35
-35.1563,-38.2973,9,94.64,1011.35
-34.4628,-42.7016,9,108.16,1011.35
-34.4628,-38.6977,9,160.55,1011.35
-31.6388,-49.9953,9,140.27,1011.35
-51.8504,-52.7981,9,104.78,1011.35
-41.3479,-32.2048,10,91.26,1011.35
-41.3479,-31.404,10,180.83,1011.35
-41.3479,-26.5992,10,199.42,1011.35
-39.9609,-34.6071,10,92.95,1011.35
-39.2674,-35.0075,10,128.44,1011.35
-39.2674,-34.2067,10,234.91,1011.35
-39.2674,-33.4059,10,158.86,1011.35
-38.5739,-35.4079,10,283.92,1011.35
-38.5739,-34.6071,10,223.08,1011.35
-38.5739,-33.8063,10,99.71,1011.35
-37.8803,-35.0075,10,211.25,1011.35
-37.8803,-34.2067,10,94.64,1011.35
-37.1868,-36.2087,10,466.44,1011.35
-36.4933,-36.6091,10,189.28,1011.35
-36.4933,-34.2067,10,108.16,1011.35
-35.7998,-37.0095,10,121.68,1011.35
-35.7998,-34.6071,10,106.47,1011.35
-35.1063,-35.0075,10,108.16,1011.35
-33.7193,-37.4099,10,141.96,1011.35
-33.7193,-36.6091,10,106.47,1011.35
-32.3323,-34.2067,10,89.57,1011.35
-32.3323,-32.6051,10,187.59,1011.35
-58.0919,-29.0016,10,123.37,1011.35
-49.0764,-31.0036,10,99.71,1011.35
-44.9154,-31.0036,10,94.64,1011.35
-43.5284,-31.0036,10,89.57,1011.35
-42.8349,-33.8063,10,118.3,1011.35
-42.8349,-33.0055,10,153.79,1011.35
-42.8349,-32.2048,10,87.88,1011.35
-42.1414,-33.4059,10,358.28,1011.35
-30.8953,-40.6996,10,265.33,1011.35
-30.2018,-37.8969,10,118.3,1011.35
-29.5083,-37.4965,10,89.57,1011.35
-46.9459,-39.4985,10,138.58,1011.35
-46.9459,-38.6977,10,221.39,1011.35
-44.8654,-39.0981,10,98.02,1011.35
-44.8654,-38.2973,10,219.7,1011.35
-43.4784,-39.0981,10,299.13,1011.35
-43.4784,-38.2973,10,196.04,1011.35
-43.4784,-35.8949,10,245.05,1011.35
-42.7849,-39.4985,10,106.47,1011.35
-42.7849,-38.6977,10,236.6,1011.35
-42.7849,-37.0961,10,108.16,1011.35
-42.7849,-34.6937,10,121.68,1011.35
-42.0914,-39.8988,10,190.97,1011.35
-42.0914,-39.0981,10,184.21,1011.35
-42.0914,-38.2973,10,109.85,1011.35
-42.0914,-37.4965,10,334.62,1011.35
-42.0914,-36.6957,10,170.69,1011.35
-42.0914,-35.0941,10,177.45,1011.35
-42.0914,-34.2933,10,143.65,1011.35
-41.3979,-39.4985,10,353.21,1011.35
-41.3979,-38.6977,10,212.94,1011.35
-41.3979,-37.8969,10,400.53,1011.35
-41.3979,-37.0961,10,586.43,1011.35
-41.3979,-36.2953,10,174.07,1011.35
-41.3979,-35.4945,10,182.52,1011.35
-41.3979,-34.6937,10,623.61,1011.35
-40.7044,-43.102,10,147.03,1011.35
-40.7044,-41.5004,10,209.56,1011.35
-40.7044,-40.6996,10,192.66,1011.35
-40.7044,-39.8988,10,140.27,1011.35
-40.7044,-39.0981,10,457.99,1011.35
-40.7044,-38.2973,10,1311.15,1011.35
-40.7044,-37.4965,10,1141.35,1011.35
-40.7044,-36.6957,10,272.09,1011.35
-40.7044,-35.8949,10,199.42,1011.35
-40.0109,-44.3032,10,121.68,1011.35
-40.0109,-43.5024,10,361.66,1011.35
-40.0109,-41.9008,10,214.63,1011.35
-40.0109,-40.2992,10,126.75,1011.35
-40.0109,-39.4985,10,233.22,1011.35
-40.0109,-38.6977,10,1268.7,1011.35
-40.0109,-37.8969,10,5046.72,1011.35
-40.0109,-37.0961,10,2754.44,1011.35
-40.0109,-36.2953,10,496.86,1011.35
-40.0109,-35.4945,10,111.54,1011.35
-39.3174,-45.5044,10,172.38,1011.35
-39.3174,-40.6996,10,136.89,1011.35
-39.3174,-39.8988,10,746.98,1011.35
-39.3174,-39.0981,10,943.02,1011.35
-39.3174,-38.2973,10,14215.9,1011.35
-39.3174,-37.4965,10,29582.7,1011.35
-39.3174,-36.6957,10,2542.19,1011.35
-39.3174,-35.8949,10,387.01,1011.35
-38.6239,-41.1,10,292.37,1011.35
-38.6239,-40.2992,10,652.34,1011.35
-38.6239,-39.4985,10,1056.45,1011.35
